key,mean,std,min,max,skew,kurt,trend_slope,max_drawdown,std_cm,skew_cm,kurt_cm,trend_slope_cm,max_drawdown_cm,date,stock_id
20211101-5227,63.043000000000006,3.3500283580889283,59.81,71.29,1.8111139587860419,1.7630602968884386,0.48757575757575816,-0.06808974758491748,高波動,分布明顯右偏（偶爾有高價）,常有極端值,明顯上升,股價小幅回調,20211101,5227
20211102-3491,147.096,13.4952948179068,132.91,170.27,1.0086290526443018,-0.7314215161833508,3.9963636363636383,-0.03333568257100564,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價一路上漲,20211102,3491
20211103-4192,156.987,10.892608145996178,139.54,175.53,0.2019488974608899,-0.8390958764743601,-1.8609090909090917,-0.20503617615222475,高波動,分布接近對稱,接近常態,明顯下降,股價有明顯跌幅,20211103,4192
20211103-6441,57.650999999999996,4.434878051686798,51.64,63.58,-0.09510514204301398,-1.2655097586860022,1.1869696969696975,-0.09371709371709366,高波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價小幅回調,20211103,6441
20211104-1611,12.905000000000001,0.6701285117216113,12.21,14.55,1.7483819658612825,1.786019466292359,0.1679393939393939,-0.036306235201262756,低波動,分布明顯右偏（偶爾有高價）,常有極端值,略有上升,股價一路上漲,20211104,1611
20211104-5351,76.824,5.138729198720024,69.94,84.43,0.31370804527438995,-1.1359471436884665,1.3749090909090913,-0.07632685233841306,高波動,分布略偏右,分布平坦（較均勻）,明顯上升,股價小幅回調,20211104,5351
20211108-4192,147.80599999999998,14.08788541817245,129.26,168.74,0.17634235981658125,-1.310456574148516,-3.5501818181818203,-0.23396942041009847,高波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20211108,4192
20211108-8476,54.814,4.127746762258232,51.25,62.19,0.791427627816226,-1.1840929098856297,-1.0940606060606062,-0.1759125261296028,高波動,分布略偏右,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20211108,8476
20211110-8121,47.368,3.2755857830657136,41.97,52.3,-0.35302753166724793,-0.830488164761924,1.0031515151515151,-0.04235107856718782,高波動,分布略偏左,接近常態,明顯上升,股價一路上漲,20211110,8121
20211111-1721,23.594,0.6168414166812507,22.74,24.73,0.19969006632584518,-0.6207727150992217,0.13309090909090907,-0.0380710659898478,低波動,分布接近對稱,接近常態,略有上升,股價一路上漲,20211111,1721
20211115-3508,52.220000000000006,2.464774048693129,48.8,55.0,-0.4458038221774454,-1.388113622107882,-0.6266666666666666,-0.11272727272727277,中等波動,分布略偏左,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20211115,3508
20211115-5344,25.345,1.7788026559708336,22.85,27.9,0.019995027012807615,-1.2692422370991363,-0.5506060606060604,-0.18100358422939059,中等波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20211115,5344
20211115-6118,27.785000000000004,1.81093131350204,25.12,31.42,0.346787135319214,-0.011451972593346849,-0.252060606060606,-0.20050922978994273,中等波動,分布略偏右,接近常態,明顯下降,股價有明顯跌幅,20211115,6118
20211116-3228,483.399,18.861934889554085,453.96,515.07,-0.006759315727625846,-0.5303186464545968,-4.318000000000003,-0.1186440677966103,高波動,分布接近對稱,接近常態,明顯下降,股價有明顯跌幅,20211116,3228
20211116-3419,28.761000000000003,1.696109600756325,26.31,31.46,-0.03208632319437827,-1.1661161101953232,0.4181212121212124,-0.07247298156389069,中等波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價小幅回調,20211116,3419
20211117-5468,23.694,1.2243383700776695,21.24,25.65,-0.45514843831871277,-0.039809865219168294,0.004121212121212247,-0.11150097465886938,中等波動,分布略偏左,接近常態,趨勢相對平穩,股價有明顯跌幅,20211117,5468
20211117-6523,115.72,5.083662284438486,106.79,122.62,-0.3219992663369015,-0.9869533485685058,0.9545454545454544,-0.0706526245957377,高波動,分布略偏左,接近常態,明顯上升,股價小幅回調,20211117,6523
20211118-8427,74.05,0.5562773089426134,73.2,74.7,-0.15491543725406806,-1.4071342695705626,-0.17636363636363617,-0.020080321285140562,低波動,分布接近對稱,分布平坦（較均勻）,略有下降,股價一路上漲,20211118,8427
20211119-1236,22.584,1.1246154898453067,20.4,24.18,-0.5970604582338962,-0.5076378837986084,0.012606060606060641,-0.15632754342431768,中等波動,分布略偏左,接近常態,趨勢相對平穩,股價有明顯跌幅,20211119,1236
20211119-4803,3.575,1.1191986220307613,2.15,5.47,0.4171830998441641,-1.1049058206098,-0.36636363636363634,-0.6069469835466179,中等波動,分布略偏右,分布平坦（較均勻）,明顯下降,股價大幅波動（腰斬級）,20211119,4803
20211119-6446,205.911,24.225612915076297,178.03,239.5,0.338047652264216,-1.5628093213072172,7.763818181818183,0.0,高波動,分布略偏右,分布平坦（較均勻）,明顯上升,股價一路上漲,20211119,6446
20211119-6465,30.219,1.233238284625752,28.7,31.68,0.05309437323948438,-1.7739069879520233,0.012303030303030333,-0.09406565656565657,中等波動,分布接近對稱,分布平坦（較均勻）,趨勢相對平穩,股價小幅回調,20211119,6465
20211122-3642,7.805,0.14198982749165914,7.66,8.1,1.2965738910037112,-0.009866480035404912,-0.03872727272727268,-0.05432098765432093,低波動,分布明顯右偏（偶爾有高價）,接近常態,趨勢相對平穩,股價小幅回調,20211122,3642
20211122-4943,65.39099999999999,3.318793120665668,60.04,70.4,0.017183747285770587,-0.8266957205717871,0.5056363636363636,-0.09090909090909098,高波動,分布接近對稱,接近常態,明顯上升,股價小幅回調,20211122,4943
20211122-5236,141.432,4.2785298617372955,136.33,147.72,0.2521406244848895,-1.4830408961282062,-0.6223030303030302,-0.07710533441646349,高波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價小幅回調,20211122,5236
20211122-6523,119.05499999999999,3.771637575377571,112.07,123.23,-0.9224310054823591,-0.7911424850754423,0.5299999999999999,-0.0706526245957377,高波動,分布略偏左,接近常態,明顯上升,股價小幅回調,20211122,6523
20211123-3016,140.302,3.2235515265688517,133.35,145.73,-0.6826928688607319,0.7323402560627645,0.6461818181818187,-0.04106141233999718,高波動,分布略偏左,接近常態,明顯上升,股價一路上漲,20211123,3016
20211123-3444,63.437,3.778844767621156,58.07,70.11,0.4415798856991636,-0.6869833113224715,0.05375757575757541,-0.1717301383540151,高波動,分布略偏右,接近常態,略有上升,股價有明顯跌幅,20211123,3444
20211123-8450,36.089999999999996,2.2520114465862653,32.9,39.75,0.13374651330609136,-1.199753132650062,-0.19515151515151513,-0.1534591194968554,中等波動,分布接近對稱,分布平坦（較均勻）,略有下降,股價有明顯跌幅,20211123,8450
20211124-3046,39.414,1.832934502072804,36.56,42.21,0.2748106100237498,-0.8400279219657354,0.3842424242424239,-0.06948332909137177,中等波動,分布接近對稱,接近常態,明顯上升,股價小幅回調,20211124,3046
20211124-5321,69.592,1.2474133236421685,67.22,71.13,-1.1849675643943431,-0.19217290905986362,0.12266666666666666,-0.04557716882010518,中等波動,分布明顯左偏（偶爾有低價）,接近常態,略有上升,股價一路上漲,20211124,5321
20211124-6446,235.66199999999998,36.10404280224955,191.8,293.1,0.35743030294032724,-1.0913056074705805,11.694787878787883,0.0,高波動,分布略偏右,分布平坦（較均勻）,明顯上升,股價一路上漲,20211124,6446
20211126-3672,37.652,2.2851588809339067,34.67,41.73,0.9838211945422658,-0.3926238133009945,0.5294545454545454,-0.08158940397350989,中等波動,分布略偏右,接近常態,明顯上升,股價小幅回調,20211126,3672
20211130-2497,76.475,7.531355566341739,64.73,89.52,-0.057934683544341045,-0.7624188444711253,2.2337575757575747,-0.09997765862377125,高波動,分布接近對稱,接近常態,明顯上升,股價小幅回調,20211130,2497
20211130-8121,52.532000000000004,1.7748602448894035,50.25,56.4,1.1176913016246959,0.3348838111384964,0.41006060606060585,-0.07606382978723403,中等波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價小幅回調,20211130,8121
20211201-3066,31.205000000000002,1.3949213438597732,29.2,34.25,0.8999553723523233,0.4922538063239217,0.2463636363636361,-0.06861313868613143,中等波動,分布略偏右,接近常態,明顯上升,股價小幅回調,20211201,3066
20211202-8406,266.7,0.7527726527090869,265.0,267.5,-1.3479579507853383,0.632064590542027,-0.060606060606060615,-0.009345794392523364,低波動,分布明顯左偏（偶爾有低價）,接近常態,略有下降,股價一路上漲,20211202,8406
20211203-3294,35.253,1.4760612001765603,33.23,37.97,0.2559392986693347,-0.7184156448516212,-0.3622424242424243,-0.12483539636555181,中等波動,分布接近對稱,接近常態,明顯下降,股價有明顯跌幅,20211203,3294
20211206-3066,31.35,1.3002136576561396,30.0,34.25,1.1708116445843486,0.4622740608405125,0.09939393939393938,-0.11970802919708033,中等波動,分布明顯右偏（偶爾有高價）,接近常態,略有上升,股價有明顯跌幅,20211206,3066
20211207-5245,82.786,3.4079195347829985,78.85,89.01,0.8029962599942865,-0.9110131061908282,0.2746666666666675,-0.10234805078081113,高波動,分布略偏右,接近常態,明顯上升,股價有明顯跌幅,20211207,5245
20211208-5344,31.49,0.5581716183715871,30.5,32.3,-0.43137454356169735,-0.7523127751062741,-0.07636363636363609,-0.05572755417956648,低波動,分布略偏左,接近常態,略有下降,股價小幅回調,20211208,5344
20211208-6134,28.643,1.5272418858117316,26.68,32.16,1.2698901883212175,0.9371994789973424,-0.37036363636363645,-0.17039800995024867,中等波動,分布明顯右偏（偶爾有高價）,接近常態,明顯下降,股價有明顯跌幅,20211208,6134
20211208-6235,29.776,1.7065377555480887,27.03,33.08,0.4818602939493285,-0.20799420175911587,0.33199999999999996,-0.09882800126702569,中等波動,分布略偏右,接近常態,明顯上升,股價小幅回調,20211208,6235
20211208-6446,335.29699999999997,38.30539853162563,275.4,389.49,-0.16989677497003283,-1.227458688055852,-8.130727272727274,-0.29292151274743905,高波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20211208,6446
20211209-6556,62.27,1.1720921465482141,59.94,64.1,-0.5785507919446808,-0.1527238169660725,-0.062424242424242715,-0.05278128950695328,中等波動,分布略偏左,接近常態,略有下降,股價小幅回調,20211209,6556
20211210-4944,56.064,3.6798919066250364,52.05,62.06,0.6007746993845603,-1.3745708674766306,0.10000000000000035,-0.14193867457962414,高波動,分布略偏右,分布平坦（較均勻）,略有上升,股價有明顯跌幅,20211210,4944
20211210-5245,85.436,4.488368176619304,79.9,93.36,0.23007602110752554,-1.009964783685804,0.7420606060606063,-0.10234805078081113,高波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價有明顯跌幅,20211210,5245
20211213-6134,28.024,0.6852606965398075,26.68,28.97,-0.7316889399428658,-0.40791334994218076,-0.0642424242424243,-0.07904729030031064,低波動,分布略偏左,接近常態,略有下降,股價小幅回調,20211213,6134
20211213-6446,312.725,39.239435733285774,275.4,378.67,0.7079790438339726,-1.2461566578566603,-11.346484848484849,-0.27271766973882283,高波動,分布略偏右,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20211213,6446
20211213-8068,41.494,3.798351104243935,36.16,46.49,-0.1318645505895093,-1.5272781348696192,1.1419393939393947,-0.04967148488830488,高波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價一路上漲,20211213,8068
20211213-8121,49.88,1.3818184476342108,47.09,52.11,-0.6554531554538695,0.11623216434497463,-0.0123636363636363,-0.0963346766455574,中等波動,分布略偏左,接近常態,趨勢相對平穩,股價小幅回調,20211213,8121
20211214-3051,33.562,1.8712135099982603,30.36,36.26,-0.04012724370728829,-0.7292653146051515,-0.17927272727272753,-0.16271373414230553,中等波動,分布接近對稱,接近常態,略有下降,股價有明顯跌幅,20211214,3051
20211214-6118,43.471000000000004,1.8694232622210871,40.36,46.47,-0.13596573482766647,-0.9085643185421914,0.1263636363636366,-0.13148267699591132,中等波動,分布接近對稱,接近常態,略有上升,股價有明顯跌幅,20211214,6118
20211214-6514,76.238,2.655350154771389,71.7,80.51,-0.15447006373420785,-0.8185632229362523,-0.2569696969696977,-0.10942740032294127,中等波動,分布接近對稱,接近常態,明顯下降,股價有明顯跌幅,20211214,6514
20211215-1236,31.713,1.5612605306112237,29.45,35.26,1.108275684969919,0.9689348528900692,-0.22527272727272715,-0.16477595008508222,中等波動,分布明顯右偏（偶爾有高價）,接近常態,明顯下降,股價有明顯跌幅,20211215,1236
20211215-2405,18.841,0.7638709896892878,17.47,20.13,-0.18756928599737732,-0.4669969555174984,0.20757575757575783,-0.058728448275862065,低波動,分布接近對稱,接近常態,明顯上升,股價小幅回調,20211215,2405
20211216-3085,21.52,1.1593101396951546,20.0,24.2,1.2709605907418775,0.9954090818426153,0.09818181818181829,-0.08675799086757985,中等波動,分布明顯右偏（偶爾有高價）,接近常態,略有上升,股價小幅回調,20211216,3085
20211216-3508,67.83,2.670850883977698,63.2,70.7,-0.7306423976017921,-1.1285093807967093,0.835757575757576,-0.002828854314002869,中等波動,分布略偏左,分布平坦（較均勻）,明顯上升,股價一路上漲,20211216,3508
20211216-6446,291.924,15.522532868918866,275.4,327.53,1.3244596850087273,0.8065725030631712,-1.716363636363635,-0.15916099288614782,高波動,分布明顯右偏（偶爾有高價）,接近常態,明顯下降,股價有明顯跌幅,20211216,6446
20211216-8450,47.605000000000004,1.9786990675693967,45.0,51.8,1.01984943124211,0.19651350737544826,0.5245454545454542,-0.04402515723270443,中等波動,分布明顯右偏（偶爾有高價）,接近常態,明顯上升,股價一路上漲,20211216,8450
20211217-2406,34.06,0.49862031870173595,33.45,34.87,0.3971586505242148,-1.2959797891121256,-0.025333333333333215,-0.036707771723544426,低波動,分布略偏右,分布平坦（較均勻）,趨勢相對平穩,股價一路上漲,20211217,2406
20211217-3687,187.41400000000002,3.369507712147611,183.08,192.33,0.31476163988802164,-1.5082501503757628,0.398060606060606,-0.035913638757240615,高波動,分布略偏右,分布平坦（較均勻）,明顯上升,股價一路上漲,20211217,3687
20211220-3308,18.836000000000002,1.2877473872360723,16.71,21.73,0.9555612476583497,1.1265180446927552,0.30036363636363633,-0.05564304461942269,中等波動,分布略偏右,常有極端值,明顯上升,股價小幅回調,20211220,3308
20211221-4946,122.62,13.172513469763885,109.2,145.2,0.7536539287150195,-0.9447079764343402,2.7866666666666666,-0.11935483870967739,高波動,分布略偏右,接近常態,明顯上升,股價有明顯跌幅,20211221,4946
20211222-3491,200.497,1.9604084041625327,197.71,203.38,-0.049654645119090304,-1.07309614338111,-0.2205454545454543,-0.027878847477628026,中等波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價一路上漲,20211222,3491
20211222-3687,188.631,4.088516302469103,183.08,195.74,0.22572589135467752,-1.0424283164656827,0.8029696969696957,-0.039797690814345664,高波動,分布接近對稱,分布平坦（較均勻）,明顯上升,股價一路上漲,20211222,3687
20211224-2939,34.989999999999995,1.7451201805160694,32.35,37.5,-0.08506256444850402,-1.2440877925430338,-0.2254545454545454,-0.1373333333333333,中等波動,分布接近對稱,分布平坦（較均勻）,明顯下降,股價有明顯跌幅,20211224,2939
