公布日期,證券代號,證券名稱,處置起始,處置結束,處置營業日數,撮合頻率(分鐘),開盤價,收盤價,short_return,公布日期_date,證券代號_str,broker_brought
2024-05-27,3491,昇達科,2024-05-28,2024-06-11,10,5,296.5,286.0,0.0354,2024-05-27,3491,
2024-05-27,4127,天良,2024-05-28,2024-06-11,10,5,45.55,45.4,0.0033,2024-05-27,4127,
2024-05-28,2365,昆盈,2024-05-29,2024-06-12,10,5,36.1,36.1,0.0,2024-05-28,2365,
2024-05-28,5474,聰泰,2024-05-29,2024-06-12,10,5,172.0,172.0,0.0,2024-05-28,5474,
2024-05-28,8291,尚茂,2024-05-29,2024-06-12,10,45,9.4,9.4,0.0,2024-05-28,8291,
2024-05-29,3466,德晉,2024-05-30,2024-06-13,10,20,84.5,80.9,0.0426,2024-05-29,3466,
2024-05-29,3537,堡達,2024-05-30,2024-06-13,10,5,71.6,64.4,0.1006,2024-05-29,3537,
2024-05-29,8374,羅昇,2024-05-30,2024-06-13,10,5,54.4,54.4,0.0,2024-05-29,8374,
2024-05-30,6231,系微,2024-05-31,2024-06-14,10,5,362.0,376.0,-0.0387,2024-05-30,6231,
2024-05-30,8996,高力,2024-05-31,2024-06-14,10,20,492.0,501.0,-0.0183,2024-05-30,8996,
2024-05-31,6160,欣技,2024-06-03,2024-06-17,10,5,30.9,30.5,0.0129,2024-05-31,6160,
2024-05-31,8291,尚茂,2024-06-03,2024-06-17,10,60,12.4,12.4,0.0,2024-05-31,8291,
2024-06-03,3312,弘憶股,2024-06-04,2024-06-20,12,5,71.4,74.1,-0.0378,2024-06-03,3312,
2024-06-03,4549,桓達,2024-06-04,2024-06-18,10,5,197.0,189.5,0.0381,2024-06-03,4549,
2024-06-03,6695,芯鼎,2024-06-04,2024-06-18,10,5,74.0,73.1,0.0122,2024-06-03,6695,
2024-06-03,8374,羅昇,2024-06-04,2024-06-18,10,20,72.2,72.2,0.0,2024-06-03,8374,
2024-06-03,8455,大拓-KY,2024-06-04,2024-06-18,10,5,42.0,42.0,0.0,2024-06-03,8455,
2024-06-04,3379,彬台,2024-06-05,2024-06-19,10,5,26.65,26.65,0.0,2024-06-04,3379,
2024-06-04,6117,迎廣,2024-06-05,2024-06-19,10,5,162.5,157.5,0.0308,2024-06-04,6117,
2024-06-05,6512,啟發電,2024-06-06,2024-06-20,10,5,31.25,30.1,0.0368,2024-06-05,6512,
2024-06-05,8291,尚茂,2024-06-06,2024-06-20,10,60,16.4,13.5,0.1768,2024-06-05,8291,
2024-06-06,6895,宏碩系統,2024-06-07,2024-06-21,10,5,138.0,142.5,-0.0326,2024-06-06,6895,
2024-06-11,5484,慧友,2024-06-12,2024-06-25,10,5,45.5,45.5,0.0,2024-06-11,5484,
2024-06-11,6228,全譜,2024-06-12,2024-06-25,10,5,35.1,37.5,-0.0684,2024-06-11,6228,
2024-06-11,6442,光聖,2024-06-12,2024-06-27,12,20,262.0,255.0,0.0267,2024-06-11,6442,
2024-06-11,8089,康全電訊,2024-06-12,2024-06-25,10,20,108.0,104.0,0.037,2024-06-11,8089,
2024-06-12,3122,笙泉,2024-06-13,2024-06-28,12,5,58.0,56.5,0.0259,2024-06-12,3122,
2024-06-12,3229,晟鈦,2024-06-13,2024-06-26,10,5,25.6,25.7,-0.0039,2024-06-12,3229,
2024-06-14,5484,慧友,2024-06-17,2024-06-28,10,20,60.5,60.5,0.0,2024-06-14,5484,
2024-06-18,1519,華城,2024-06-19,2024-07-04,12,5,912.0,945.0,-0.0362,2024-06-18,1519,
2024-06-18,3219,倚強科,2024-06-19,2024-07-02,10,5,57.2,62.0,-0.0839,2024-06-18,3219,
2024-06-18,4419,皇家美食,2024-06-19,2024-07-02,10,5,58.8,58.0,0.0136,2024-06-18,4419,
2024-06-18,4924,欣厚-KY,2024-06-19,2024-07-02,10,5,29.95,29.9,0.0017,2024-06-18,4924,
2024-06-18,6640,均華,2024-06-19,2024-07-02,10,5,532.0,554.0,-0.0414,2024-06-18,6640,
2024-06-18,6643,M31,2024-06-19,2024-07-02,10,5,1345.0,1330.0,0.0112,2024-06-18,6643,
2024-06-19,2486,一詮,2024-06-20,2024-07-03,10,5,121.0,118.5,0.0207,2024-06-19,2486,
2024-06-20,3379,彬台,2024-06-21,2024-07-04,10,20,26.5,30.35,-0.1453,2024-06-20,3379,
2024-06-20,6187,萬潤,2024-06-21,2024-07-04,10,5,251.5,263.5,-0.0477,2024-06-20,6187,
2024-06-20,6451,訊芯-KY,2024-06-21,2024-07-04,10,5,243.0,270.0,-0.1111,2024-06-20,6451,
2024-06-20,6535,順藥,2024-06-21,2024-07-04,10,20,228.5,235.5,-0.0306,2024-06-20,6535,
2024-06-21,2438,翔耀,2024-06-24,2024-07-05,10,5,47.65,51.4,-0.0787,2024-06-21,2438,
2024-06-21,3363,上詮,2024-06-24,2024-07-05,10,20,165.0,160.5,0.0273,2024-06-21,3363,
2024-06-24,6598,ABC-KY,2024-06-25,2024-07-08,10,5,33.4,30.8,0.0778,2024-06-24,6598,
2024-06-26,2438,翔耀,2024-06-27,2024-07-10,10,20,58.2,57.1,0.0189,2024-06-26,2438,
2024-06-26,4526,東台,2024-06-27,2024-07-12,12,5,32.35,33.0,-0.0201,2024-06-26,4526,
2024-06-26,6431,光麗-KY,2024-06-27,2024-07-10,10,5,17.7,16.85,0.048,2024-06-26,6431,
2024-06-27,3297,杭特,2024-06-28,2024-07-11,10,5,34.05,32.35,0.0499,2024-06-27,3297,
2024-06-27,6869,雲豹能源,2024-06-28,2024-07-11,10,5,221.5,215.0,0.0293,2024-06-27,6869,
2024-06-28,3581,博磊,2024-07-01,2024-07-16,12,5,46.4,44.5,0.0409,2024-06-28,3581,
2024-06-28,3652,精聯,2024-07-01,2024-07-12,10,5,47.5,48.15,-0.0137,2024-06-28,3652,
2024-06-28,5345,天揚,2024-07-01,2024-07-12,10,10,21.25,21.25,0.0,2024-06-28,5345,
2024-06-28,6144,得利影,2024-07-01,2024-07-12,10,5,40.65,42.45,-0.0443,2024-06-28,6144,
2024-07-01,4304,勝昱,2024-07-02,2024-07-15,10,45,8.77,9.64,-0.0992,2024-07-01,4304,
2024-07-01,8440,綠電,2024-07-02,2024-07-15,10,5,50.3,54.5,-0.0835,2024-07-01,8440,
2024-07-02,3686,達能,2024-07-03,2024-07-16,10,5,27.35,30.85,-0.128,2024-07-02,3686,
2024-07-02,6869,雲豹能源,2024-07-03,2024-07-18,12,20,254.0,271.0,-0.0669,2024-07-02,6869,
2024-07-02,6895,宏碩系統,2024-07-03,2024-07-16,10,20,254.0,254.5,-0.002,2024-07-02,6895,
2024-07-02,8089,康全電訊,2024-07-03,2024-07-16,10,20,125.0,123.0,0.016,2024-07-02,8089,
2024-07-03,1784,訊聯,2024-07-04,2024-07-17,10,5,138.5,133.0,0.0397,2024-07-03,1784,
2024-07-03,2429,銘旺科,2024-07-04,2024-07-17,10,5,46.6,45.5,0.0236,2024-07-03,2429,
2024-07-03,5345,天揚,2024-07-04,2024-07-17,10,25,28.2,28.2,0.0,2024-07-03,5345,
2024-07-03,6661,威健生技,2024-07-04,2024-07-17,10,5,35.1,32.5,0.0741,2024-07-03,6661,
2024-07-04,1587,吉茂,2024-07-05,2024-07-18,10,5,64.1,64.5,-0.0062,2024-07-04,1587,
2024-07-04,2349,錸德,2024-07-05,2024-07-18,10,5,16.25,16.5,-0.0154,2024-07-04,2349,
2024-07-04,4304,勝昱,2024-07-05,2024-07-18,10,60,12.8,10.7,0.1641,2024-07-04,4304,
2024-07-04,6658,聯策,2024-07-05,2024-07-18,10,5,76.9,77.9,-0.013,2024-07-04,6658,
2024-07-04,8440,綠電,2024-07-05,2024-07-18,10,20,60.0,58.5,0.025,2024-07-04,8440,
2024-07-05,2467,志聖,2024-07-08,2024-07-23,12,5,208.5,212.0,-0.0168,2024-07-05,2467,
2024-07-05,3018,隆銘綠能,2024-07-08,2024-07-19,10,45,21.35,24.0,-0.1241,2024-07-05,3018,
2024-07-05,3492,長盛,2024-07-08,2024-07-19,10,5,32.2,31.5,0.0217,2024-07-05,3492,
2024-07-05,4534,慶騰,2024-07-08,2024-07-19,10,5,30.7,30.35,0.0114,2024-07-05,4534,
2024-07-05,5484,慧友,2024-07-08,2024-07-19,10,20,117.0,118.5,-0.0128,2024-07-05,5484,
2024-07-05,6541,泰福-KY,2024-07-08,2024-07-19,10,10,73.3,67.6,0.0778,2024-07-05,6541,
2024-07-05,6698,旭暉應材,2024-07-08,2024-07-23,12,5,55.1,54.0,0.02,2024-07-05,6698,
2024-07-05,8104,錸寶,2024-07-08,2024-07-19,10,5,59.1,57.9,0.0203,2024-07-05,8104,
2024-07-08,2486,一詮,2024-07-09,2024-07-22,10,20,141.0,141.0,0.0,2024-07-08,2486,
2024-07-08,4562,穎漢,2024-07-09,2024-07-22,10,5,77.1,72.1,0.0649,2024-07-08,4562,
2024-07-08,5345,天揚,2024-07-09,2024-07-22,10,25,33.2,29.9,0.0994,2024-07-08,5345,
2024-07-08,8374,羅昇,2024-07-09,2024-07-22,10,20,144.0,120.5,0.1632,2024-07-08,8374,
2024-07-09,2349,錸德,2024-07-10,2024-07-23,10,20,21.9,18.0,0.1781,2024-07-09,2349,
2024-07-09,4510,高鋒,2024-07-10,2024-07-23,10,5,26.0,26.0,0.0,2024-07-09,4510,
2024-07-10,6133,金橋,2024-07-11,2024-07-24,10,5,23.25,24.0,-0.0323,2024-07-10,6133,
2024-07-10,6231,系微,2024-07-11,2024-07-24,10,20,425.46,433.75,-0.0195,2024-07-10,6231,
2024-07-10,8906,花王,2024-07-11,2024-07-24,10,5,56.3,58.2,-0.0337,2024-07-10,8906,
2024-07-11,3047,訊舟,2024-07-12,2024-07-25,10,5,42.7,46.45,-0.0878,2024-07-11,3047,
2024-07-11,6187,萬潤,2024-07-12,2024-07-25,10,20,323.5,316.0,0.0232,2024-07-11,6187,
2024-07-11,6218,豪勉,2024-07-12,2024-07-25,10,5,37.8,36.85,0.0251,2024-07-11,6218,
2024-07-11,6937,天虹,2024-07-12,2024-07-25,10,5,334.0,310.0,0.0719,2024-07-11,6937,
2024-07-11,8937,合騏,2024-07-12,2024-07-25,10,5,34.35,34.85,-0.0146,2024-07-11,8937,
2024-07-12,3593,力銘,2024-07-15,2024-07-26,10,5,21.0,21.0,0.0,2024-07-12,3593,
2024-07-12,4510,高鋒,2024-07-15,2024-07-26,10,20,28.05,29.6,-0.0553,2024-07-12,4510,
2024-07-15,3363,上詮,2024-07-16,2024-07-29,10,20,179.0,170.0,0.0503,2024-07-15,3363,
2024-07-15,3535,晶彩科,2024-07-16,2024-07-29,10,5,78.5,75.7,0.0357,2024-07-15,3535,
2024-07-16,2243,宏旭-KY,2024-07-17,2024-07-30,10,5,28.0,28.5,-0.0179,2024-07-16,2243,
2024-07-16,4927,泰鼎-KY,2024-07-17,2024-07-30,10,5,53.5,54.7,-0.0224,2024-07-16,4927,
2024-07-16,5484,慧友,2024-07-17,2024-07-30,10,20,78.9,75.5,0.0431,2024-07-16,5484,
2024-07-17,3379,彬台,2024-07-18,2024-07-31,10,20,47.05,47.5,-0.0096,2024-07-17,3379,
2024-07-17,4804,大略-KY,2024-07-18,2024-07-31,10,45,6.3,5.65,0.1032,2024-07-17,4804,
2024-07-17,6442,光聖,2024-07-18,2024-07-31,10,20,533.0,527.0,0.0113,2024-07-17,6442,
2024-07-19,2243,宏旭-KY,2024-07-22,2024-08-02,10,20,30.5,31.35,-0.0279,2024-07-19,2243,
2024-07-19,6492,生華科,2024-07-22,2024-08-02,10,5,62.0,58.1,0.0629,2024-07-19,6492,
2024-07-22,3073,天方能源,2024-07-23,2024-08-05,10,5,109.0,112.0,-0.0275,2024-07-22,3073,
2024-07-22,6692,進能服,2024-07-23,2024-08-05,10,5,61.8,59.8,0.0324,2024-07-22,6692,
2024-07-23,8089,康全電訊,2024-07-24,2024-08-06,10,20,120.0,116.0,0.0333,2024-07-23,8089,
2024-07-26,6144,得利影,2024-07-29,2024-08-09,10,20,85.2,89.5,-0.0505,2024-07-26,6144,
2024-07-29,8085,福華,2024-07-30,2024-08-12,10,5,46.6,44.2,0.0515,2024-07-29,8085,
2024-07-30,3228,金麗科,2024-07-31,2024-08-13,10,5,272.0,276.5,-0.0165,2024-07-30,3228,
2024-07-30,6228,全譜,2024-07-31,2024-08-13,10,5,65.6,72.7,-0.1082,2024-07-30,6228,
2024-08-02,2524,京城,2024-08-05,2024-08-20,12,5,112.5,115.5,-0.0267,2024-08-02,2524,
2024-08-02,6199,天品,2024-08-05,2024-08-16,10,5,48.2,48.2,0.0,2024-08-02,6199,
2024-08-06,6640,均華,2024-08-07,2024-08-20,10,5,750.0,705.0,0.06,2024-08-06,6640,
2024-08-07,6199,天品,2024-08-08,2024-08-21,10,20,52.4,52.4,0.0,2024-08-07,6199,
2024-08-08,1540,喬福,2024-08-09,2024-08-26,12,5,42.5,42.65,-0.0035,2024-08-08,1540,
2024-08-08,4510,高鋒,2024-08-09,2024-08-26,12,20,43.1,42.55,0.0128,2024-08-08,4510,
2024-08-09,6643,M31,2024-08-12,2024-08-23,10,5,875.0,885.0,-0.0114,2024-08-09,6643,
2024-08-15,3230,錦明,2024-08-16,2024-08-29,10,5,29.4,32.7,-0.1122,2024-08-15,3230,
2024-08-15,3303,岱稜,2024-08-16,2024-08-29,10,5,58.3,59.9,-0.0274,2024-08-15,3303,
2024-08-15,6754,匯僑設計,2024-08-16,2024-08-29,10,5,83.1,85.8,-0.0325,2024-08-15,6754,
2024-08-16,3219,倚強科,2024-08-19,2024-08-30,10,5,59.4,59.6,-0.0034,2024-08-16,3219,
2024-08-16,3284,太普高,2024-08-19,2024-08-30,10,5,72.5,66.7,0.08,2024-08-16,3284,
2024-08-16,6187,萬潤,2024-08-19,2024-08-30,10,20,363.0,344.5,0.051,2024-08-16,6187,
2024-08-19,1225,福懋油,2024-08-20,2024-09-02,10,5,160.5,163.0,-0.0156,2024-08-19,1225,
2024-08-20,3230,錦明,2024-08-21,2024-09-03,10,20,37.9,40.2,-0.0607,2024-08-20,3230,
2024-08-21,2070,精湛,2024-08-22,2024-09-06,12,5,83.6,84.0,-0.0048,2024-08-21,2070,
2024-08-21,2438,翔耀,2024-08-22,2024-09-04,10,5,61.0,67.1,-0.1,2024-08-21,2438,
2024-08-21,6570,維田,2024-08-22,2024-09-04,10,5,78.0,71.2,0.0872,2024-08-21,6570,
2024-08-22,5905,南仁湖,2024-08-23,2024-09-05,10,5,23.6,23.8,-0.0085,2024-08-22,5905,
2024-08-23,4729,熒茂,2024-08-26,2024-09-06,10,5,26.25,26.2,0.0019,2024-08-23,4729,
2024-08-27,3073,天方能源,2024-08-28,2024-09-12,12,20,93.7,91.8,0.0203,2024-08-27,3073,
2024-08-27,8080,印鉐,2024-08-28,2024-09-10,10,5,26.85,26.85,0.0,2024-08-27,8080,
2024-08-28,4741,泓瀚,2024-08-29,2024-09-11,10,5,53.5,54.0,-0.0093,2024-08-28,4741,
2024-08-29,2424,隴華,2024-08-30,2024-09-12,10,5,50.7,48.6,0.0414,2024-08-29,2424,
2024-08-29,3550,聯穎,2024-08-30,2024-09-12,10,5,24.35,25.0,-0.0267,2024-08-29,3550,
2024-08-29,5364,力麗店,2024-08-30,2024-09-12,10,5,47.5,48.1,-0.0126,2024-08-29,5364,
2024-08-29,8039,台虹,2024-08-30,2024-09-12,10,5,69.3,70.1,-0.0115,2024-08-29,8039,
2024-08-30,5386,青雲,2024-09-02,2024-09-13,10,5,117.0,104.0,0.1111,2024-08-30,5386,
2024-08-30,8080,印鉐,2024-09-02,2024-09-13,10,20,34.5,35.45,-0.0275,2024-08-30,8080,
2024-09-02,2425,承啟,2024-09-03,2024-09-16,10,5,43.35,43.0,0.0081,2024-09-02,2425,
2024-09-02,4526,東台,2024-09-03,2024-09-19,12,5,39.35,37.1,0.0572,2024-09-02,4526,
2024-09-02,4583,台灣精銳,2024-09-03,2024-09-16,10,5,556.0,544.0,0.0216,2024-09-02,4583,
2024-09-02,8111,立碁,2024-09-03,2024-09-16,10,5,30.2,29.2,0.0331,2024-09-02,8111,
2024-09-03,3081,聯亞,2024-09-04,2024-09-20,12,5,187.0,194.5,-0.0401,2024-09-03,3081,
2024-09-03,3450,聯鈞,2024-09-04,2024-09-20,12,5,179.5,174.0,0.0306,2024-09-03,3450,
2024-09-04,8080,印鉐,2024-09-05,2024-09-19,10,20,36.6,38.8,-0.0601,2024-09-04,8080,
2024-09-05,1735,日勝化,2024-09-06,2024-09-20,10,5,29.1,25.35,0.1289,2024-09-05,1735,
2024-09-06,4569,六方科-KY,2024-09-09,2024-09-23,10,5,180.0,180.0,0.0,2024-09-06,4569,
2024-09-11,4569,六方科-KY,2024-09-12,2024-09-26,10,20,214.0,228.5,-0.0678,2024-09-11,4569,
2024-09-13,4950,牧東,2024-09-16,2024-09-30,10,45,12.3,12.1,0.0163,2024-09-13,4950,
2024-09-13,6231,系微,2024-09-16,2024-09-30,10,5,529.0,530.0,-0.0019,2024-09-13,6231,
2024-09-16,8249,菱光,2024-09-18,2024-10-01,10,5,55.2,55.2,0.0,2024-09-16,8249,
2024-09-18,5438,東友,2024-09-19,2024-10-02,10,5,26.3,27.8,-0.057,2024-09-18,5438,
2024-09-18,6187,萬潤,2024-09-19,2024-10-04,12,20,468.0,471.0,-0.0064,2024-09-18,6187,
2024-09-18,8032,光菱,2024-09-19,2024-10-02,10,5,44.4,46.6,-0.0495,2024-09-18,8032,
2024-09-19,4950,牧東,2024-09-20,2024-10-03,10,60,15.4,14.4,0.0649,2024-09-19,4950,
2024-09-19,5314,世紀,2024-09-20,2024-10-03,10,5,203.5,209.0,-0.027,2024-09-19,5314,
2024-09-19,5443,均豪,2024-09-20,2024-10-03,10,5,144.5,151.0,-0.045,2024-09-19,5443,
2024-09-19,8996,高力,2024-09-20,2024-10-03,10,5,372.0,402.0,-0.0806,2024-09-19,8996,
2024-09-20,2033,佳大,2024-09-23,2024-10-04,10,5,22.55,21.85,0.031,2024-09-20,2033,
2024-09-20,3354,律勝,2024-09-23,2024-10-04,10,5,33.5,31.0,0.0746,2024-09-20,3354,
2024-09-20,5234,達興材料,2024-09-23,2024-10-08,12,5,248.0,238.0,0.0403,2024-09-20,5234,
2024-09-20,6643,M31,2024-09-23,2024-10-04,10,20,1015.0,984.0,0.0305,2024-09-20,6643,
2024-09-23,1721,三晃,2024-09-24,2024-10-07,10,5,26.0,25.7,0.0115,2024-09-23,1721,
2024-09-23,3230,錦明,2024-09-24,2024-10-07,10,20,54.0,52.0,0.037,2024-09-23,3230,
2024-09-24,3085,新零售,2024-09-25,2024-10-08,10,10,23.55,21.5,0.087,2024-09-24,3085,
2024-09-24,3167,大量,2024-09-25,2024-10-11,12,5,129.0,127.0,0.0155,2024-09-24,3167,
2024-09-24,5210,寶碩,2024-09-25,2024-10-08,10,5,30.55,31.25,-0.0229,2024-09-24,5210,
2024-09-24,6144,得利影,2024-09-25,2024-10-08,10,5,125.0,122.0,0.024,2024-09-24,6144,
2024-09-25,6706,惠特,2024-09-26,2024-10-09,10,5,169.0,169.0,0.0,2024-09-25,6706,
2024-09-26,6969,成信實業*-創,2024-09-27,2024-10-11,10,5,67.0,63.0,0.0597,2024-09-26,6969,
2024-09-30,1799,易威,2024-10-01,2024-10-15,10,5,108.0,108.0,0.0,2024-09-30,1799,
2024-09-30,4402,郡都開發,2024-10-01,2024-10-15,10,5,32.05,31.2,0.0265,2024-09-30,4402,
2024-10-04,6246,臺龍,2024-10-07,2024-10-21,10,5,28.0,28.0,0.0,2024-10-04,6246,
2024-10-07,3081,聯亞,2024-10-08,2024-10-24,12,20,349.5,340.0,0.0272,2024-10-07,3081,
2024-10-07,5907,大洋-KY,2024-10-08,2024-10-22,10,5,13.55,13.5,0.0037,2024-10-07,5907,
2024-10-08,2929,淘帝-KY,2024-10-09,2024-10-23,10,5,13.9,13.95,-0.0036,2024-10-08,2929,
2024-10-08,8404,百和興業-KY,2024-10-09,2024-10-23,10,5,29.35,28.85,0.017,2024-10-08,8404,
2024-10-09,887,永豐中國科技50大,2024-10-11,2024-10-24,10,5,22.0,23.0,-0.0455,2024-10-09,887,
2024-10-11,3234,光環,2024-10-14,2024-10-25,10,5,56.3,54.8,0.0266,2024-10-11,3234,
2024-10-11,3363,上詮,2024-10-14,2024-10-25,10,5,249.0,246.0,0.012,2024-10-11,3363,
2024-10-14,5543,桓鼎-KY,2024-10-15,2024-10-28,10,10,24.1,21.35,0.1141,2024-10-14,5543,
2024-10-16,4956,光鋐,2024-10-17,2024-11-01,12,5,37.0,41.5,-0.1216,2024-10-16,4956,
2024-10-16,4991,環宇-KY,2024-10-17,2024-10-30,10,5,62.0,63.2,-0.0194,2024-10-16,4991,
2024-10-16,6187,萬潤,2024-10-17,2024-10-30,10,20,465.5,482.0,-0.0354,2024-10-16,6187,
2024-10-18,6546,正基,2024-10-21,2024-11-01,10,5,162.5,153.0,0.0585,2024-10-18,6546,
2024-10-18,6854,錼創科技-KY創,2024-10-21,2024-11-01,10,5,141.5,148.5,-0.0495,2024-10-18,6854,
2024-10-21,6763,綠界科技*,2024-10-22,2024-11-04,10,5,68.3,72.8,-0.0659,2024-10-21,6763,
2024-10-22,4576,大銀微系統,2024-10-23,2024-11-07,12,5,139.0,141.0,-0.0144,2024-10-22,4576,
2024-10-23,6151,晉倫,2024-10-24,2024-11-06,10,5,63.5,62.0,0.0236,2024-10-23,6151,
2024-10-24,6763,綠界科技*,2024-10-25,2024-11-07,10,20,96.8,92.6,0.0434,2024-10-24,6763,
2024-10-28,3447,展達,2024-10-29,2024-11-13,12,5,80.0,81.4,-0.0175,2024-10-28,3447,
2024-10-28,6791,虎門科技,2024-10-29,2024-11-11,10,5,147.5,147.5,0.0,2024-10-28,6791,
2024-10-29,4558,寶緯,2024-10-30,2024-11-12,10,5,39.65,43.8,-0.1047,2024-10-29,4558,
2024-10-29,6144,得利影,2024-10-30,2024-11-12,10,20,69.0,69.0,0.0,2024-10-29,6144,
2024-10-30,8044,網家,2024-10-31,2024-11-13,10,5,49.15,48.55,0.0122,2024-10-30,8044,
2024-11-01,2424,隴華,2024-11-04,2024-11-15,10,5,73.6,78.7,-0.0693,2024-11-01,2424,
2024-11-01,3081,聯亞,2024-11-04,2024-11-19,12,20,308.5,343.0,-0.1118,2024-11-01,3081,
2024-11-04,3363,上詮,2024-11-05,2024-11-18,10,20,205.5,213.0,-0.0365,2024-11-04,3363,
2024-11-04,6144,得利影,2024-11-05,2024-11-18,10,20,50.4,50.4,0.0,2024-11-04,6144,
2024-11-05,6442,光聖,2024-11-06,2024-11-19,10,5,520.0,525.0,-0.0096,2024-11-05,6442,
2024-11-05,8937,合騏,2024-11-06,2024-11-19,10,5,93.1,98.6,-0.0591,2024-11-05,8937,
2024-11-06,8047,星雲,2024-11-07,2024-11-20,10,5,21.7,21.15,0.0253,2024-11-06,8047,
2024-11-07,6144,得利影,2024-11-08,2024-11-21,10,20,41.0,44.95,-0.0963,2024-11-07,6144,
2024-11-08,4991,環宇-KY,2024-11-11,2024-11-26,12,20,91.1,89.4,0.0187,2024-11-08,4991,
2024-11-12,6781,AES-KY,2024-11-13,2024-11-26,10,5,738.0,728.0,0.0136,2024-11-12,6781,
2024-11-12,8937,合騏,2024-11-13,2024-11-26,10,20,125.0,125.0,0.0,2024-11-12,8937,
2024-11-14,3211,順達,2024-11-15,2024-11-28,10,5,157.0,150.5,0.0414,2024-11-14,3211,
2024-11-15,4931,新盛力,2024-11-18,2024-12-03,12,5,49.0,47.1,0.0388,2024-11-15,4931,
2024-11-15,6781,AES-KY,2024-11-18,2024-11-29,10,20,754.0,772.0,-0.0239,2024-11-15,6781,
2024-11-21,3202,樺晟,2024-11-22,2024-12-05,10,10,7.88,7.88,0.0,2024-11-21,3202,
2024-11-21,3625,西勝,2024-11-22,2024-12-05,10,5,15.75,16.95,-0.0762,2024-11-21,3625,
2024-11-22,3593,力銘,2024-11-25,2024-12-06,10,10,7.5,7.97,-0.0627,2024-11-22,3593,
2024-11-26,1569,濱川,2024-11-27,2024-12-12,12,5,62.0,64.0,-0.0323,2024-11-26,1569,
2024-11-26,3081,聯亞,2024-11-27,2024-12-12,12,20,359.0,341.5,0.0487,2024-11-26,3081,
2024-11-26,3202,樺晟,2024-11-27,2024-12-10,10,25,5.76,5.76,0.0,2024-11-26,3202,
2024-11-26,5314,世紀,2024-11-27,2024-12-10,10,5,368.0,371.0,-0.0082,2024-11-26,5314,
2024-11-27,3363,上詮,2024-11-28,2024-12-11,10,20,214.5,210.0,0.021,2024-11-27,3363,
2024-11-27,3593,力銘,2024-11-28,2024-12-11,10,25,6.69,6.08,0.0912,2024-11-27,3593,
2024-11-27,3597,映興,2024-11-28,2024-12-11,10,5,52.7,50.9,0.0342,2024-11-27,3597,
2024-11-28,6144,得利影,2024-11-29,2024-12-12,10,20,53.0,51.2,0.034,2024-11-28,6144,
2024-11-29,8101,華冠,2024-12-02,2024-12-13,10,10,22.1,22.1,0.0,2024-11-29,8101,
2024-12-02,5314,世紀,2024-12-03,2024-12-16,10,20,423.0,438.0,-0.0355,2024-12-02,5314,
2024-12-04,8101,華冠,2024-12-05,2024-12-18,10,25,29.35,29.35,0.0,2024-12-04,8101,
2024-12-05,6104,創惟,2024-12-06,2024-12-23,12,5,174.0,178.0,-0.023,2024-12-05,6104,
2024-12-06,3625,西勝,2024-12-09,2024-12-20,10,20,20.4,20.45,-0.0025,2024-12-06,3625,
2024-12-06,6535,順藥,2024-12-09,2024-12-20,10,5,214.0,214.0,0.0,2024-12-06,6535,
2024-12-06,6781,AES-KY,2024-12-09,2024-12-20,10,20,1040.0,1020.0,0.0192,2024-12-06,6781,
2024-12-09,6426,統新,2024-12-10,2024-12-23,10,5,109.5,108.5,0.0091,2024-12-09,6426,
2024-12-11,6535,順藥,2024-12-12,2024-12-25,10,20,187.5,190.5,-0.016,2024-12-11,6535,
2024-12-13,5278,尚凡*,2024-12-16,2024-12-27,10,5,49.95,45.9,0.0811,2024-12-13,5278,
2024-12-13,6442,光聖,2024-12-16,2024-12-31,12,20,598.0,627.0,-0.0485,2024-12-13,6442,
2024-12-17,3081,聯亞,2024-12-18,2024-12-31,10,20,359.0,356.5,0.007,2024-12-17,3081,
2024-12-18,4540,全球傳動,2024-12-19,2025-01-06,12,5,60.0,57.8,0.0367,2024-12-18,4540,
2024-12-20,3019,亞光,2024-12-23,2025-01-08,12,5,163.0,163.5,-0.0031,2024-12-20,3019,
2024-12-20,3363,上詮,2024-12-23,2025-01-06,10,20,235.0,238.0,-0.0128,2024-12-20,3363,
2024-12-23,4571,鈞興-KY,2024-12-24,2025-01-09,12,5,254.5,253.5,0.0039,2024-12-23,4571,
2024-12-24,2466,冠西電,2024-12-25,2025-01-08,10,5,60.8,60.8,0.0,2024-12-24,2466,
2024-12-25,2250,IKKA-KY,2024-12-26,2025-01-09,10,5,134.0,137.0,-0.0224,2024-12-25,2250,
2024-12-26,6922,宸曜,2024-12-27,2025-01-10,10,5,237.0,211.0,0.1097,2024-12-26,6922,
2024-12-27,2466,冠西電,2024-12-30,2025-01-13,10,20,64.1,69.8,-0.0889,2024-12-27,2466,
2024-12-30,5314,世紀,2024-12-31,2025-01-14,10,20,690.0,726.0,-0.0522,2024-12-30,5314,
2024-12-30,6104,創惟,2024-12-31,2025-01-14,10,20,170.5,165.0,0.0323,2024-12-30,6104,
2024-12-31,3081,聯亞,2025-01-02,2025-01-15,10,20,385.5,387.0,-0.0039,2024-12-31,3081,
2025-01-03,5314,世紀,2025-01-06,2025-01-17,10,20,820.0,737.0,0.1012,2025-01-03,5314,
2025-01-03,8033,雷虎,2025-01-06,2025-01-17,10,5,69.3,68.7,0.0087,2025-01-03,8033,
