key,stock_id,T+n,date,close
20240902-4526,4526,8,2024-09-12,36.1
20240902-4526,4526,9,2024-09-13,36.65
20240902-4526,4526,10,2024-09-16,37.45
20240902-4583,4583,0,2024-09-02,544.0
20240902-4583,4583,-1,2024-08-30,548.0
20240902-4583,4583,-2,2024-08-29,499.0
20240902-4583,4583,-3,2024-08-28,468.5
20240902-4583,4583,-4,2024-08-27,457.5
20240902-4583,4583,-5,2024-08-26,416.0
20240902-4583,4583,-6,2024-08-23,378.5
20240902-4583,4583,-7,2024-08-22,379.0
20240902-4583,4583,-8,2024-08-21,384.0
20240902-4583,4583,-9,2024-08-20,391.5
20240902-4583,4583,-10,2024-08-19,409.5
20240902-4583,4583,-11,2024-08-16,393.0
20240902-4583,4583,-12,2024-08-15,393.5
20240902-4583,4583,-13,2024-08-14,388.0
20240902-4583,4583,-14,2024-08-13,385.5
20240902-4583,4583,-15,2024-08-12,381.0
20240902-4583,4583,-16,2024-08-09,386.0
20240902-4583,4583,-17,2024-08-08,351.0
20240902-4583,4583,-18,2024-08-07,330.0
20240902-4583,4583,-19,2024-08-06,300.0
20240902-4583,4583,-20,2024-08-05,309.0
20240902-4583,4583,1,2024-09-03,598.0
20240902-4583,4583,2,2024-09-04,597.0
20240902-4583,4583,3,2024-09-05,594.0
20240902-4583,4583,4,2024-09-06,600.0
20240902-4583,4583,5,2024-09-09,603.0
20240902-4583,4583,6,2024-09-10,568.0
20240902-4583,4583,7,2024-09-11,624.0
20240902-4583,4583,8,2024-09-12,634.0
20240902-4583,4583,9,2024-09-13,697.0
20240902-4583,4583,10,2024-09-16,764.0
20240902-8111,8111,0,2024-09-02,29.2
20240902-8111,8111,-1,2024-08-30,29.9
20240902-8111,8111,-2,2024-08-29,29.1
20240902-8111,8111,-3,2024-08-28,28.0
20240902-8111,8111,-4,2024-08-27,26.15
20240902-8111,8111,-5,2024-08-26,23.8
20240902-8111,8111,-6,2024-08-23,21.65
20240902-8111,8111,-7,2024-08-22,22.0
20240902-8111,8111,-8,2024-08-21,21.65
20240902-8111,8111,-9,2024-08-20,21.8
20240902-8111,8111,-10,2024-08-19,21.55
20240902-8111,8111,-11,2024-08-16,21.4
20240902-8111,8111,-12,2024-08-15,21.5
20240902-8111,8111,-13,2024-08-14,21.55
20240902-8111,8111,-14,2024-08-13,21.6
20240902-8111,8111,-15,2024-08-12,21.5
20240902-8111,8111,-16,2024-08-09,21.45
20240902-8111,8111,-17,2024-08-08,21.0
20240902-8111,8111,-18,2024-08-07,21.05
20240902-8111,8111,-19,2024-08-06,19.75
20240902-8111,8111,-20,2024-08-05,20.2
20240902-8111,8111,1,2024-09-03,28.2
20240902-8111,8111,2,2024-09-04,27.25
20240902-8111,8111,3,2024-09-05,26.7
20240902-8111,8111,4,2024-09-06,27.7
20240902-8111,8111,5,2024-09-09,28.65
20240902-8111,8111,6,2024-09-10,27.3
20240902-8111,8111,7,2024-09-11,27.25
20240902-8111,8111,8,2024-09-12,27.9
20240902-8111,8111,9,2024-09-13,29.75
20240902-8111,8111,10,2024-09-16,30.8
20240903-3081,3081,0,2024-09-03,194.5
20240903-3081,3081,-1,2024-09-02,189.5
20240903-3081,3081,-2,2024-08-30,175.0
20240903-3081,3081,-3,2024-08-29,159.5
20240903-3081,3081,-4,2024-08-28,145.0
20240903-3081,3081,-5,2024-08-27,132.0
20240903-3081,3081,-6,2024-08-26,127.5
20240903-3081,3081,-7,2024-08-23,122.5
20240903-3081,3081,-8,2024-08-22,120.5
20240903-3081,3081,-9,2024-08-21,120.0
20240903-3081,3081,-10,2024-08-20,122.0
20240903-3081,3081,-11,2024-08-19,121.0
20240903-3081,3081,-12,2024-08-16,119.0
20240903-3081,3081,-13,2024-08-15,117.0
20240903-3081,3081,-14,2024-08-14,115.5
20240903-3081,3081,-15,2024-08-13,115.5
20240903-3081,3081,-16,2024-08-12,114.0
20240903-3081,3081,-17,2024-08-09,110.0
20240903-3081,3081,-18,2024-08-08,107.0
20240903-3081,3081,-19,2024-08-07,108.5
20240903-3081,3081,-20,2024-08-06,100.5
20240903-3081,3081,1,2024-09-04,191.5
20240903-3081,3081,2,2024-09-05,187.5
20240903-3081,3081,3,2024-09-06,191.5
20240903-3081,3081,4,2024-09-09,207.5
20240903-3081,3081,5,2024-09-10,212.0
20240903-3081,3081,6,2024-09-11,192.5
20240903-3081,3081,7,2024-09-12,208.5
20240903-3081,3081,8,2024-09-13,209.0
20240903-3081,3081,9,2024-09-16,208.0
20240903-3081,3081,10,2024-09-18,214.5
20240903-3450,3450,0,2024-09-03,174.0
20240903-3450,3450,-1,2024-09-02,178.5
20240903-3450,3450,-2,2024-08-30,173.5
20240903-3450,3450,-3,2024-08-29,172.0
20240903-3450,3450,-4,2024-08-28,160.0
20240903-3450,3450,-5,2024-08-27,145.5
20240903-3450,3450,-6,2024-08-26,136.5
20240903-3450,3450,-7,2024-08-23,142.0
20240903-3450,3450,-8,2024-08-22,137.0
20240903-3450,3450,-9,2024-08-21,139.5
20240903-3450,3450,-10,2024-08-20,138.5
20240903-3450,3450,-11,2024-08-19,137.0
20240903-3450,3450,-12,2024-08-16,137.0
20240903-3450,3450,-13,2024-08-15,134.0
20240903-3450,3450,-14,2024-08-14,132.5
20240903-3450,3450,-15,2024-08-13,132.5
20240903-3450,3450,-16,2024-08-12,127.0
20240903-3450,3450,-17,2024-08-09,122.5
20240903-3450,3450,-18,2024-08-08,122.0
20240903-3450,3450,-19,2024-08-07,111.0
20240903-3450,3450,-20,2024-08-06,104.5
20240903-3450,3450,1,2024-09-04,158.0
20240903-3450,3450,2,2024-09-05,155.0
20240903-3450,3450,3,2024-09-06,157.0
20240903-3450,3450,4,2024-09-09,168.0
20240903-3450,3450,5,2024-09-10,164.0
20240903-3450,3450,6,2024-09-11,164.0
20240903-3450,3450,7,2024-09-12,173.0
20240903-3450,3450,8,2024-09-13,179.5
20240903-3450,3450,9,2024-09-16,178.0
20240903-3450,3450,10,2024-09-18,174.0
20240904-8080,8080,0,2024-09-04,38.8
20240904-8080,8080,-1,2024-09-03,37.6
20240904-8080,8080,-2,2024-09-02,37.25
20240904-8080,8080,-3,2024-08-30,35.45
20240904-8080,8080,-4,2024-08-29,32.3
20240904-8080,8080,-5,2024-08-28,29.5
20240904-8080,8080,-6,2024-08-27,26.85
20240904-8080,8080,-7,2024-08-26,24.45
20240904-8080,8080,-8,2024-08-23,22.25
20240904-8080,8080,-9,2024-08-22,20.25
20240904-8080,8080,-10,2024-08-21,18.45
20240904-8080,8080,-11,2024-08-20,16.8
20240904-8080,8080,-12,2024-08-19,15.7
20240904-8080,8080,-13,2024-08-16,15.8
20240904-8080,8080,-14,2024-08-15,15.6
20240904-8080,8080,-15,2024-08-14,15.8
20240904-8080,8080,-16,2024-08-13,15.8
20240904-8080,8080,-17,2024-08-12,15.95
20240904-8080,8080,-18,2024-08-09,15.75
20240904-8080,8080,-19,2024-08-08,15.6
20240904-8080,8080,-20,2024-08-07,15.6
20240904-8080,8080,1,2024-09-05,38.0
20240904-8080,8080,2,2024-09-06,36.5
20240904-8080,8080,3,2024-09-09,35.2
20240904-8080,8080,4,2024-09-10,35.0
20240904-8080,8080,5,2024-09-11,35.4
20240904-8080,8080,6,2024-09-12,36.3
20240904-8080,8080,7,2024-09-13,36.45
20240904-8080,8080,8,2024-09-16,35.2
20240904-8080,8080,9,2024-09-18,38.55
20240904-8080,8080,10,2024-09-19,39.0
20240905-1735,1735,0,2024-09-05,25.35
20240905-1735,1735,-1,2024-09-04,28.15
20240905-1735,1735,-2,2024-09-03,26.25
20240905-1735,1735,-3,2024-09-02,23.9
20240905-1735,1735,-4,2024-08-30,21.75
20240905-1735,1735,-5,2024-08-29,19.8
20240905-1735,1735,-6,2024-08-28,18.0
20240905-1735,1735,-7,2024-08-27,18.6
20240905-1735,1735,-8,2024-08-26,18.3
20240905-1735,1735,-9,2024-08-23,18.6
20240905-1735,1735,-10,2024-08-22,19.55
20240905-1735,1735,-11,2024-08-21,18.0
20240905-1735,1735,-12,2024-08-20,18.0
20240905-1735,1735,-13,2024-08-19,18.0
20240905-1735,1735,-14,2024-08-16,17.95
20240905-1735,1735,-15,2024-08-15,17.9
20240905-1735,1735,-16,2024-08-14,17.7
20240905-1735,1735,-17,2024-08-13,17.75
20240905-1735,1735,-18,2024-08-12,17.6
20240905-1735,1735,-19,2024-08-09,17.6
20240905-1735,1735,-20,2024-08-08,17.6
20240905-1735,1735,1,2024-09-06,24.8
20240905-1735,1735,2,2024-09-09,23.8
20240905-1735,1735,3,2024-09-10,23.05
20240905-1735,1735,4,2024-09-11,22.8
20240905-1735,1735,5,2024-09-12,24.3
20240905-1735,1735,6,2024-09-13,24.05
20240905-1735,1735,7,2024-09-16,26.2
20240905-1735,1735,8,2024-09-18,25.55
20240905-1735,1735,9,2024-09-19,26.6
20240905-1735,1735,10,2024-09-20,28.0
20240906-4569,4569,0,2024-09-06,180.0
20240906-4569,4569,-1,2024-09-05,164.0
20240906-4569,4569,-2,2024-09-04,149.5
20240906-4569,4569,-3,2024-09-03,136.0
20240906-4569,4569,-4,2024-09-02,124.0
20240906-4569,4569,-5,2024-08-30,113.0
20240906-4569,4569,-6,2024-08-29,103.0
20240906-4569,4569,-7,2024-08-28,101.0
20240906-4569,4569,-8,2024-08-27,99.8
20240906-4569,4569,-9,2024-08-26,100.5
20240906-4569,4569,-10,2024-08-23,102.5
20240906-4569,4569,-11,2024-08-22,99.5
20240906-4569,4569,-12,2024-08-21,99.3
20240906-4569,4569,-13,2024-08-20,99.3
20240906-4569,4569,-14,2024-08-19,99.7
20240906-4569,4569,-15,2024-08-16,101.0
20240906-4569,4569,-16,2024-08-15,101.0
20240906-4569,4569,-17,2024-08-14,98.4
20240906-4569,4569,-18,2024-08-13,98.2
20240906-4569,4569,-19,2024-08-12,97.3
20240906-4569,4569,-20,2024-08-09,94.6
20240906-4569,4569,1,2024-09-09,198.0
20240906-4569,4569,2,2024-09-10,208.0
20240906-4569,4569,3,2024-09-11,228.5
20240906-4569,4569,4,2024-09-12,226.0
20240906-4569,4569,5,2024-09-13,237.0
20240906-4569,4569,6,2024-09-16,230.0
20240906-4569,4569,7,2024-09-18,225.5
20240906-4569,4569,8,2024-09-19,248.0
20240906-4569,4569,9,2024-09-20,247.5
20240906-4569,4569,10,2024-09-23,245.5
20240911-4569,4569,0,2024-09-11,228.5
20240911-4569,4569,-1,2024-09-10,208.0
20240911-4569,4569,-2,2024-09-09,198.0
20240911-4569,4569,-3,2024-09-06,180.0
20240911-4569,4569,-4,2024-09-05,164.0
20240911-4569,4569,-5,2024-09-04,149.5
20240911-4569,4569,-6,2024-09-03,136.0
20240911-4569,4569,-7,2024-09-02,124.0
20240911-4569,4569,-8,2024-08-30,113.0
20240911-4569,4569,-9,2024-08-29,103.0
20240911-4569,4569,-10,2024-08-28,101.0
20240911-4569,4569,-11,2024-08-27,99.8
20240911-4569,4569,-12,2024-08-26,100.5
20240911-4569,4569,-13,2024-08-23,102.5
20240911-4569,4569,-14,2024-08-22,99.5
20240911-4569,4569,-15,2024-08-21,99.3
20240911-4569,4569,-16,2024-08-20,99.3
20240911-4569,4569,-17,2024-08-19,99.7
20240911-4569,4569,-18,2024-08-16,101.0
20240911-4569,4569,-19,2024-08-15,101.0
20240911-4569,4569,-20,2024-08-14,98.4
20240911-4569,4569,1,2024-09-12,226.0
20240911-4569,4569,2,2024-09-13,237.0
20240911-4569,4569,3,2024-09-16,230.0
20240911-4569,4569,4,2024-09-18,225.5
20240911-4569,4569,5,2024-09-19,248.0
20240911-4569,4569,6,2024-09-20,247.5
20240911-4569,4569,7,2024-09-23,245.5
20240911-4569,4569,8,2024-09-24,246.0
20240911-4569,4569,9,2024-09-25,240.0
20240911-4569,4569,10,2024-09-26,240.0
20240913-4950,4950,0,2024-09-13,12.1
20240913-4950,4950,-1,2024-09-12,11.2
20240913-4950,4950,-2,2024-09-11,10.2
20240913-4950,4950,-3,2024-09-10,9.73
20240913-4950,4950,-4,2024-09-09,8.85
20240913-4950,4950,-5,2024-09-06,8.05
20240913-4950,4950,-6,2024-09-05,7.32
20240913-4950,4950,-7,2023-11-16,6.66
20240913-4950,4950,-8,2023-11-15,7.4
20240913-4950,4950,-9,2023-11-14,7.45
20240913-4950,4950,-10,2023-11-13,8.1
20240913-4950,4950,-11,2023-11-10,9.0
20240913-4950,4950,-12,2023-11-09,9.16
20240913-4950,4950,-13,2023-11-08,9.9
20240913-4950,4950,-14,2023-11-07,10.0
20240913-4950,4950,-15,2023-11-06,10.05
20240913-4950,4950,-16,2023-11-03,9.9
20240913-4950,4950,-17,2023-11-02,10.0
20240913-4950,4950,-18,2023-11-01,10.05
20240913-4950,4950,-19,2023-10-31,9.99
20240913-4950,4950,-20,2023-10-30,9.81
20240913-4950,4950,1,2024-09-16,13.3
20240913-4950,4950,2,2024-09-18,14.6
20240913-4950,4950,3,2024-09-19,14.4
20240913-4950,4950,4,2024-09-20,13.6
20240913-4950,4950,5,2024-09-23,13.6
20240913-4950,4950,6,2024-09-24,14.0
20240913-4950,4950,7,2024-09-25,13.95
20240913-4950,4950,8,2024-09-26,13.95
20240913-4950,4950,9,2024-09-27,13.95
20240913-4950,4950,10,2024-09-30,13.3
20240913-6231,6231,0,2024-09-13,530.0
20240913-6231,6231,-1,2024-09-12,531.0
20240913-6231,6231,-2,2024-09-11,486.5
20240913-6231,6231,-3,2024-09-10,479.5
20240913-6231,6231,-4,2024-09-09,476.5
20240913-6231,6231,-5,2024-09-06,494.0
20240913-6231,6231,-6,2024-09-05,509.0
20240913-6231,6231,-7,2024-09-04,463.0
20240913-6231,6231,-8,2024-09-03,496.5
20240913-6231,6231,-9,2024-09-02,455.5
20240913-6231,6231,-10,2024-08-30,437.5
20240913-6231,6231,-11,2024-08-29,436.0
20240913-6231,6231,-12,2024-08-28,422.0
20240913-6231,6231,-13,2024-08-27,423.5
20240913-6231,6231,-14,2024-08-26,412.0
20240913-6231,6231,-15,2024-08-23,441.0
20240913-6231,6231,-16,2024-08-22,436.5
20240913-6231,6231,-17,2024-08-21,437.0
20240913-6231,6231,-18,2024-08-20,454.0
20240913-6231,6231,-19,2024-08-19,441.0
20240913-6231,6231,-20,2024-08-16,444.5
20240913-6231,6231,1,2024-09-16,516.0
20240913-6231,6231,2,2024-09-18,509.0
20240913-6231,6231,3,2024-09-19,521.0
20240913-6231,6231,4,2024-09-20,528.0
20240913-6231,6231,5,2024-09-23,535.0
20240913-6231,6231,6,2024-09-24,530.0
20240913-6231,6231,7,2024-09-25,522.0
20240913-6231,6231,8,2024-09-26,515.0
20240913-6231,6231,9,2024-09-27,508.0
20240913-6231,6231,10,2024-09-30,519.0
20240916-8249,8249,0,2024-09-16,55.2
20240916-8249,8249,-1,2024-09-13,50.2
20240916-8249,8249,-2,2024-09-12,45.7
20240916-8249,8249,-3,2024-09-11,41.55
20240916-8249,8249,-4,2024-09-10,37.8
20240916-8249,8249,-5,2024-09-09,38.25
20240916-8249,8249,-6,2024-09-06,34.8
20240916-8249,8249,-7,2024-09-05,31.65
20240916-8249,8249,-8,2024-09-04,30.55
20240916-8249,8249,-9,2024-09-03,31.35
20240916-8249,8249,-10,2024-09-02,31.95
20240916-8249,8249,-11,2024-08-30,31.7
20240916-8249,8249,-12,2024-08-29,32.65
20240916-8249,8249,-13,2024-08-28,32.65
20240916-8249,8249,-14,2024-08-27,32.0
20240916-8249,8249,-15,2024-08-26,31.15
20240916-8249,8249,-16,2024-08-23,30.1
20240916-8249,8249,-17,2024-08-22,29.45
20240916-8249,8249,-18,2024-08-21,29.6
20240916-8249,8249,-19,2024-08-20,29.6
20240916-8249,8249,-20,2024-08-19,29.65
20240916-8249,8249,1,2024-09-18,56.9
20240916-8249,8249,2,2024-09-19,56.7
20240916-8249,8249,3,2024-09-20,56.4
20240916-8249,8249,4,2024-09-23,62.0
20240916-8249,8249,5,2024-09-24,60.5
20240916-8249,8249,6,2024-09-25,59.9
20240916-8249,8249,7,2024-09-26,58.5
20240916-8249,8249,8,2024-09-27,61.2
20240916-8249,8249,9,2024-09-30,61.0
20240916-8249,8249,10,2024-10-01,56.4
20240918-5438,5438,0,2024-09-18,27.8
20240918-5438,5438,-1,2024-09-16,25.3
20240918-5438,5438,-2,2024-09-13,23.0
20240918-5438,5438,-3,2024-09-12,20.95
20240918-5438,5438,-4,2024-09-11,19.05
20240918-5438,5438,-5,2024-09-10,17.35
20240918-5438,5438,-6,2024-09-09,17.1
20240918-5438,5438,-7,2024-09-06,17.4
20240918-5438,5438,-8,2024-09-05,16.55
20240918-5438,5438,-9,2024-09-04,16.7
20240918-5438,5438,-10,2024-09-03,16.95
20240918-5438,5438,-11,2024-09-02,17.05
20240918-5438,5438,-12,2024-08-30,17.15
20240918-5438,5438,-13,2024-08-29,17.0
20240918-5438,5438,-14,2024-08-28,16.85
20240918-5438,5438,-15,2024-08-27,16.55
20240918-5438,5438,-16,2024-08-26,16.5
20240918-5438,5438,-17,2024-08-23,16.45
20240918-5438,5438,-18,2024-08-22,16.4
20240918-5438,5438,-19,2024-08-21,16.3
20240918-5438,5438,-20,2024-08-20,16.35
20240918-5438,5438,1,2024-09-19,27.05
20240918-5438,5438,2,2024-09-20,25.85
20240918-5438,5438,3,2024-09-23,26.7
20240918-5438,5438,4,2024-09-24,25.4
20240918-5438,5438,5,2024-09-25,26.1
20240918-5438,5438,6,2024-09-26,25.65
20240918-5438,5438,7,2024-09-27,26.25
20240918-5438,5438,8,2024-09-30,26.25
20240918-5438,5438,9,2024-10-01,25.8
20240918-5438,5438,10,2024-10-04,23.25
20240918-6187,6187,0,2024-09-18,471.0
20240918-6187,6187,-1,2024-09-16,472.0
20240918-6187,6187,-2,2024-09-13,445.5
20240918-6187,6187,-3,2024-09-12,405.0
20240918-6187,6187,-4,2024-09-11,388.5
20240918-6187,6187,-5,2024-09-10,380.0
20240918-6187,6187,-6,2024-09-09,392.5
20240918-6187,6187,-7,2024-09-06,386.5
20240918-6187,6187,-8,2024-09-05,352.0
20240918-6187,6187,-9,2024-09-04,359.0
20240918-6187,6187,-10,2024-09-03,383.5
20240918-6187,6187,-11,2024-09-02,372.0
20240918-6187,6187,-12,2024-08-30,381.5
20240918-6187,6187,-13,2024-08-29,371.5
20240918-6187,6187,-14,2024-08-28,360.0
20240918-6187,6187,-15,2024-08-27,361.5
20240918-6187,6187,-16,2024-08-26,338.0
20240918-6187,6187,-17,2024-08-23,356.0
20240918-6187,6187,-18,2024-08-22,332.5
20240918-6187,6187,-19,2024-08-21,332.0
20240918-6187,6187,-20,2024-08-20,332.0
20240918-6187,6187,1,2024-09-19,477.5
20240918-6187,6187,2,2024-09-20,472.0
20240918-6187,6187,3,2024-09-23,479.5
20240918-6187,6187,4,2024-09-24,486.0
20240918-6187,6187,5,2024-09-25,485.0
20240918-6187,6187,6,2024-09-26,482.5
20240918-6187,6187,7,2024-09-27,470.0
20240918-6187,6187,8,2024-09-30,474.0
20240918-6187,6187,9,2024-10-01,486.5
20240918-6187,6187,10,2024-10-04,494.5
20240918-8032,8032,0,2024-09-18,46.6
20240918-8032,8032,-1,2024-09-16,42.4
20240918-8032,8032,-2,2024-09-13,38.55
20240918-8032,8032,-3,2024-09-12,35.05
20240918-8032,8032,-4,2024-09-11,31.9
20240918-8032,8032,-5,2024-09-10,29.0
20240918-8032,8032,-6,2024-09-09,30.0
20240918-8032,8032,-7,2024-09-06,28.8
20240918-8032,8032,-8,2024-09-05,27.8
20240918-8032,8032,-9,2024-09-04,27.5
20240918-8032,8032,-10,2024-09-03,27.9
20240918-8032,8032,-11,2024-09-02,28.2
20240918-8032,8032,-12,2024-08-30,28.0
20240918-8032,8032,-13,2024-08-29,27.95
20240918-8032,8032,-14,2024-08-28,27.9
20240918-8032,8032,-15,2024-08-27,28.5
20240918-8032,8032,-16,2024-08-26,28.35
20240918-8032,8032,-17,2024-08-23,28.45
20240918-8032,8032,-18,2024-08-22,28.15
20240918-8032,8032,-19,2024-08-21,28.35
20240918-8032,8032,-20,2024-08-20,28.3
20240918-8032,8032,1,2024-09-19,44.0
20240918-8032,8032,2,2024-09-20,43.95
20240918-8032,8032,3,2024-09-23,46.5
20240918-8032,8032,4,2024-09-24,41.85
20240918-8032,8032,5,2024-09-25,41.85
20240918-8032,8032,6,2024-09-26,41.65
20240918-8032,8032,7,2024-09-27,41.9
20240918-8032,8032,8,2024-09-30,42.2
20240918-8032,8032,9,2024-10-01,40.95
20240918-8032,8032,10,2024-10-04,38.25
20240919-4950,4950,0,2024-09-19,14.4
20240919-4950,4950,-1,2024-09-18,14.6
20240919-4950,4950,-2,2024-09-16,13.3
20240919-4950,4950,-3,2024-09-13,12.1
20240919-4950,4950,-4,2024-09-12,11.2
20240919-4950,4950,-5,2024-09-11,10.2
20240919-4950,4950,-6,2024-09-10,9.73
20240919-4950,4950,-7,2024-09-09,8.85
20240919-4950,4950,-8,2024-09-06,8.05
20240919-4950,4950,-9,2024-09-05,7.32
20240919-4950,4950,-10,2023-11-16,6.66
20240919-4950,4950,-11,2023-11-15,7.4
20240919-4950,4950,-12,2023-11-14,7.45
20240919-4950,4950,-13,2023-11-13,8.1
20240919-4950,4950,-14,2023-11-10,9.0
20240919-4950,4950,-15,2023-11-09,9.16
20240919-4950,4950,-16,2023-11-08,9.9
20240919-4950,4950,-17,2023-11-07,10.0
20240919-4950,4950,-18,2023-11-06,10.05
20240919-4950,4950,-19,2023-11-03,9.9
20240919-4950,4950,-20,2023-11-02,10.0
20240919-4950,4950,1,2024-09-20,13.6
20240919-4950,4950,2,2024-09-23,13.6
20240919-4950,4950,3,2024-09-24,14.0
20240919-4950,4950,4,2024-09-25,13.95
20240919-4950,4950,5,2024-09-26,13.95
20240919-4950,4950,6,2024-09-27,13.95
20240919-4950,4950,7,2024-09-30,13.3
20240919-4950,4950,8,2024-10-01,12.85
20240919-4950,4950,9,2024-10-04,12.1
20240919-4950,4950,10,2024-10-07,13.3
20240919-5314,5314,0,2024-09-19,209.0
20240919-5314,5314,-1,2024-09-18,200.0
20240919-5314,5314,-2,2024-09-16,195.5
20240919-5314,5314,-3,2024-09-13,178.0
20240919-5314,5314,-4,2024-09-12,165.0
20240919-5314,5314,-5,2024-09-11,150.0
20240919-5314,5314,-6,2024-09-10,144.5
20240919-5314,5314,-7,2024-09-09,149.0
20240919-5314,5314,-8,2024-09-06,149.0
20240919-5314,5314,-9,2024-09-05,152.0
20240919-5314,5314,-10,2024-09-04,150.0
20240919-5314,5314,-11,2024-09-03,160.0
20240919-5314,5314,-12,2024-09-02,163.7
20240919-5314,5314,-13,2024-08-30,167.0
20240919-5314,5314,-14,2024-08-29,167.0
20240919-5314,5314,-15,2024-08-28,169.5
20240919-5314,5314,-16,2024-08-27,167.0
20240919-5314,5314,-17,2024-08-26,162.5
20240919-5314,5314,-18,2024-08-23,168.5
20240919-5314,5314,-19,2024-08-22,168.5
20240919-5314,5314,-20,2024-08-21,172.0
20240919-5314,5314,1,2024-09-20,206.0
20240919-5314,5314,2,2024-09-23,224.0
20240919-5314,5314,3,2024-09-24,224.0
20240919-5314,5314,4,2024-09-25,220.5
20240919-5314,5314,5,2024-09-26,206.5
20240919-5314,5314,6,2024-09-27,210.5
20240919-5314,5314,7,2024-09-30,208.0
20240919-5314,5314,8,2024-10-01,209.5
20240919-5314,5314,9,2024-10-04,220.5
20240919-5314,5314,10,2024-10-07,225.0
20240919-5443,5443,0,2024-09-19,151.0
20240919-5443,5443,-1,2024-09-18,143.0
20240919-5443,5443,-2,2024-09-16,149.5
20240919-5443,5443,-3,2024-09-13,148.5
20240919-5443,5443,-4,2024-09-12,146.5
20240919-5443,5443,-5,2024-09-11,141.5
20240919-5443,5443,-6,2024-09-10,134.5
20240919-5443,5443,-7,2024-09-09,142.0
20240919-5443,5443,-8,2024-09-06,141.0
20240919-5443,5443,-9,2024-09-05,138.0
20240919-5443,5443,-10,2024-09-04,141.0
20240919-5443,5443,-11,2024-09-03,144.5
20240919-5443,5443,-12,2024-09-02,146.5
20240919-5443,5443,-13,2024-08-30,151.0
20240919-5443,5443,-14,2024-08-29,149.0
20240919-5443,5443,-15,2024-08-28,151.5
20240919-5443,5443,-16,2024-08-27,147.0
20240919-5443,5443,-17,2024-08-26,134.0
20240919-5443,5443,-18,2024-08-23,130.0
20240919-5443,5443,-19,2024-08-22,118.5
20240919-5443,5443,-20,2024-08-21,126.0
20240919-5443,5443,1,2024-09-20,147.5
20240919-5443,5443,2,2024-09-23,146.5
20240919-5443,5443,3,2024-09-24,140.0
20240919-5443,5443,4,2024-09-25,143.5
20240919-5443,5443,5,2024-09-26,141.5
20240919-5443,5443,6,2024-09-27,143.5
20240919-5443,5443,7,2024-09-30,141.5
20240919-5443,5443,8,2024-10-01,146.5
20240919-5443,5443,9,2024-10-04,143.0
20240919-5443,5443,10,2024-10-07,155.0
20240919-8996,8996,0,2024-09-19,402.0
20240919-8996,8996,-1,2024-09-18,372.0
20240919-8996,8996,-2,2024-09-16,378.5
20240919-8996,8996,-3,2024-09-13,398.5
20240919-8996,8996,-4,2024-09-12,398.5
20240919-8996,8996,-5,2024-09-11,382.5
20240919-8996,8996,-6,2024-09-10,371.0
20240919-8996,8996,-7,2024-09-09,399.0
20240919-8996,8996,-8,2024-09-06,363.0
20240919-8996,8996,-9,2024-09-05,359.5
20240919-8996,8996,-10,2024-09-04,345.0
20240919-8996,8996,-11,2024-09-03,364.5
20240919-8996,8996,-12,2024-09-02,370.0
20240919-8996,8996,-13,2024-08-30,371.5
20240919-8996,8996,-14,2024-08-29,362.5
20240919-8996,8996,-15,2024-08-28,374.0
20240919-8996,8996,-16,2024-08-27,379.0
20240919-8996,8996,-17,2024-08-26,362.0
20240919-8996,8996,-18,2024-08-23,364.5
20240919-8996,8996,-19,2024-08-22,364.0
20240919-8996,8996,-20,2024-08-21,356.0
20240919-8996,8996,1,2024-09-20,395.0
20240919-8996,8996,2,2024-09-23,400.0
20240919-8996,8996,3,2024-09-24,408.0
20240919-8996,8996,4,2024-09-25,430.0
20240919-8996,8996,5,2024-09-26,430.0
20240919-8996,8996,6,2024-09-27,415.5
20240919-8996,8996,7,2024-09-30,411.5
20240919-8996,8996,8,2024-10-01,405.0
20240919-8996,8996,9,2024-10-04,390.5
20240919-8996,8996,10,2024-10-07,351.5
20240920-2033,2033,0,2024-09-20,21.85
20240920-2033,2033,-1,2024-09-19,22.55
20240920-2033,2033,-2,2024-09-18,21.25
20240920-2033,2033,-3,2024-09-16,19.35
20240920-2033,2033,-4,2024-09-13,17.6
20240920-2033,2033,-5,2024-09-12,16.0
20240920-2033,2033,-6,2024-09-11,15.2
20240920-2033,2033,-7,2024-09-10,15.2
20240920-2033,2033,-8,2024-09-09,15.35
20240920-2033,2033,-9,2024-09-06,15.35
20240920-2033,2033,-10,2024-09-05,15.7
20240920-2033,2033,-11,2024-09-04,15.8
20240920-2033,2033,-12,2024-09-03,16.6
20240920-2033,2033,-13,2024-09-02,16.7
20240920-2033,2033,-14,2024-08-30,16.85
20240920-2033,2033,-15,2024-08-29,16.2
