公布日期,證券代號,證券名稱,處置起始,處置結束,處置營業日數,撮合頻率(分鐘),開盤價,收盤價,short_return,broker_bought,avg_vol_5T,max_vol_5T,vol_diff_5T,avg_vol_10T,max_vol_10T,vol_diff_10T,avg_vol_20T,max_vol_20T,vol_diff_20T
2021-02-24,3073,天方能源,2021-02-25,2021-03-11,10,10,28.25,28.25,0.0,0,75200.0,262000.0,0.713,50300.0,262000.0,0.808,33600.0,262000.0,0.8718
2021-02-24,3078,僑威,2021-02-25,2021-03-11,10,5,49.26,50.99,-0.0351,0,31663000.0,53802000.0,0.4115,17372600.0,53802000.0,0.6771,9903250.0,53802000.0,0.8159
2021-02-24,3228,金麗科,2021-02-25,2021-03-11,10,20,340.47,323.49,0.0499,0,5927800.0,8336000.0,0.2889,3450500.0,8336000.0,0.5861,3313800.0,8336000.0,0.6025
2021-02-24,7556,意德士,2021-02-25,2021-03-11,10,5,156.73,152.56,0.0266,0,560600.0,1038000.0,0.4599,440700.0,1038000.0,0.5754,476600.0,1038000.0,0.5408
2021-02-25,2375,凱美,2021-02-26,2021-03-12,10,5,124.57,121.8,0.0222,0,17238665.0,27062586.0,0.363,17366112.8,27062586.0,0.3583,16243134.85,29003315.0,0.44
2021-02-25,3122,笙泉,2021-02-26,2021-03-12,10,5,22.55,21.94,0.0271,0,2501200.0,4290000.0,0.417,1658700.0,4290000.0,0.6134,1455350.0,5003000.0,0.7091
2021-02-25,4162,智擎,2021-02-26,2021-03-12,10,5,65.19,65.91,-0.011,0,4568200.0,12267000.0,0.6276,2496500.0,12267000.0,0.7965,1465100.0,12267000.0,0.8806
2021-02-25,4743,合一,2021-02-26,2021-03-12,10,5,278.07,237.21,0.1469,0,13695600.0,27923000.0,0.5095,9493800.0,27923000.0,0.66,6203350.0,27923000.0,0.7778
2021-02-25,6134,萬旭,2021-02-26,2021-03-12,10,5,27.33,25.88,0.0531,0,1559400.0,1865000.0,0.1639,1051200.0,1865000.0,0.4364,760050.0,1865000.0,0.5925
2021-02-25,6150,撼訊,2021-02-26,2021-03-12,10,5,104.91,101.55,0.032,0,7925000.0,10410000.0,0.2387,5511600.0,10410000.0,0.4705,6091550.0,13113000.0,0.5355
2021-02-25,6541,泰福-KY,2021-02-26,2021-03-12,10,5,152.64,170.79,-0.1189,0,4153146.0,11355574.0,0.6343,2217467.2,11355574.0,0.8047,1243203.15,11355574.0,0.8905
2021-02-25,6589,台康生技,2021-02-26,2021-03-12,10,20,60.68,62.56,-0.031,0,7950000.0,13180000.0,0.3968,8572100.0,19009000.0,0.5491,4767950.0,19009000.0,0.7492
2021-02-26,2734,易飛網,2021-03-02,2021-03-15,10,5,16.21,18.35,-0.132,0,937800.0,1886000.0,0.5028,525800.0,1886000.0,0.7212,273250.0,1886000.0,0.8551
2021-02-26,2743,山富,2021-03-02,2021-03-15,10,5,21.11,22.4,-0.0611,0,1416600.0,2185000.0,0.3517,737200.0,2185000.0,0.6626,381850.0,2185000.0,0.8252
2021-02-26,6651,全宇昕,2021-03-02,2021-03-15,10,5,113.15,122.58,-0.0833,0,1661200.0,2756000.0,0.3972,1318700.0,2756000.0,0.5215,1024750.2,2756000.0,0.6282
2021-02-26,6716,應廣,2021-03-02,2021-03-15,10,20,69.08,77.39,-0.1203,0,489000.0,689000.0,0.2903,397300.0,725000.0,0.452,212600.0,725000.0,0.7068
2021-03-02,2939,凱羿-KY,2021-03-03,2021-03-16,10,10,30.1,32.83,-0.0907,0,115119.0,162102.0,0.2898,97131.9,162102.0,0.4008,103082.7,538200.0,0.8085
2021-03-02,3073,天方能源,2021-03-03,2021-03-16,10,25,33.95,30.85,0.0913,0,207000.0,528000.0,0.608,124100.0,528000.0,0.765,68450.0,528000.0,0.8704
2021-03-02,4571,鈞興-KY,2021-03-03,2021-03-16,10,5,148.05,148.05,0.0,0,1110586.2,3068591.0,0.6381,712351.1,3068591.0,0.7679,419939.95,3068591.0,0.8631
2021-03-02,4944,兆遠,2021-03-03,2021-03-16,10,10,87.79,87.69,0.0011,0,681800.0,1068000.0,0.3616,378000.0,1068000.0,0.6461,207350.0,1068000.0,0.8059
2021-03-03,3219,倚強股份,2021-03-04,2021-03-17,10,25,141.13,129.68,0.0811,0,213800.0,332000.0,0.356,138600.0,332000.0,0.5825,118850.0,402000.0,0.7044
2021-03-03,6541,泰福-KY,2021-03-04,2021-03-17,10,20,183.75,184.32,-0.0031,0,5446003.4,11355574.0,0.5204,2976721.2,11355574.0,0.7379,1605582.65,11355574.0,0.8586
2021-03-03,8077,洛碁,2021-03-04,2021-03-17,10,5,75.5,63.0,0.1656,0,231200.0,675000.0,0.6575,133700.0,675000.0,0.8019,74300.0,675000.0,0.8899
2021-03-04,3552,同致,2021-03-05,2021-03-18,10,20,284.88,289.63,-0.0167,0,10444000.0,16061000.0,0.3497,5919900.0,16061000.0,0.6314,9606600.0,35926000.0,0.7326
2021-03-05,4571,鈞興-KY,2021-03-08,2021-03-19,10,20,162.99,153.93,0.0556,0,1242855.8,1963584.0,0.367,1174382.2,3068591.0,0.6173,671581.1,3068591.0,0.7811
2021-03-05,5468,凱鈺,2021-03-08,2021-03-19,10,20,27.3,27.3,0.0,0,276200.0,396000.0,0.3025,292200.0,514000.0,0.4315,231800.0,514000.0,0.549
2021-03-08,3066,李洲,2021-03-09,2021-03-22,10,5,13.8,13.8,0.0,0,358400.0,719000.0,0.5015,206100.0,719000.0,0.7134,119150.0,719000.0,0.8343
2021-03-10,4529,淳紳,2021-03-11,2021-03-24,10,5,8.0,8.0,0.0,0,210800.0,516000.0,0.5915,797000.0,3574000.0,0.777,505750.0,3574000.0,0.8585
2021-03-11,3362,先進光,2021-03-12,2021-03-25,10,5,57.81,60.99,-0.055,0,9765600.0,27566000.0,0.6457,5473100.0,27566000.0,0.8015,4364900.0,27566000.0,0.8417
2021-03-12,8099,大世科,2021-03-15,2021-03-26,10,5,36.14,38.25,-0.0584,0,7589800.0,11641000.0,0.348,4174800.0,11641000.0,0.6414,2156500.0,11641000.0,0.8147
2021-03-16,3362,先進光,2021-03-17,2021-03-30,10,20,77.58,71.22,0.082,0,12942800.0,27566000.0,0.5305,8762600.0,27566000.0,0.6821,5105550.0,27566000.0,0.8148
2021-03-16,6533,晶心科,2021-03-17,2021-03-30,10,5,479.23,473.81,0.0113,0,4026160.8,6929313.0,0.419,4982418.4,7405139.0,0.3272,5788791.05,8648179.0,0.3306
2021-03-16,6594,展匯科,2021-03-17,2021-03-30,10,5,43.27,46.12,-0.0659,0,866200.0,1308000.0,0.3378,889400.0,1355000.0,0.3436,468600.0,1355000.0,0.6542
2021-03-16,8085,福華,2021-03-17,2021-03-30,10,5,16.1,16.15,-0.0031,0,11687200.0,18344000.0,0.3629,6769800.0,18344000.0,0.631,4935800.0,18344000.0,0.7309
2021-03-17,3228,金麗科,2021-03-18,2021-03-31,10,20,472.39,484.03,-0.0246,0,4748400.0,7379000.0,0.3565,2796400.0,7379000.0,0.621,3140300.0,8336000.0,0.6233
2021-03-17,3545,敦泰,2021-03-18,2021-03-31,10,5,122.35,113.38,0.0733,0,61187356.4,89423644.0,0.3158,38246469.0,89423644.0,0.5723,29586379.5,89423644.0,0.6691
2021-03-17,6150,撼訊,2021-03-18,2021-03-31,10,20,104.49,102.39,0.0201,0,4613800.0,7683000.0,0.3995,3034300.0,7683000.0,0.6051,3777250.0,10410000.0,0.6372
2021-03-18,5452,佶優,2021-03-19,2021-04-01,10,5,22.88,22.88,0.0,0,12372200.0,15405000.0,0.1969,10893100.0,16004000.0,0.3194,7265900.0,16004000.0,0.546
2021-03-18,6129,普誠,2021-03-19,2021-04-01,10,5,32.82,38.01,-0.1581,0,15076800.0,27709000.0,0.4559,10191600.0,27709000.0,0.6322,11287100.0,27709000.0,0.5927
2021-03-18,8040,九暘,2021-03-19,2021-04-01,10,5,45.5,50.87,-0.118,0,29510400.0,61637000.0,0.5212,21216000.0,61637000.0,0.6558,14283900.0,61637000.0,0.7683
2021-03-19,2718,晶悅,2021-03-22,2021-04-06,10,5,33.0,33.05,-0.0015,0,174200.0,217000.0,0.1972,132200.0,217000.0,0.3908,99300.0,217000.0,0.5424
2021-03-19,5302,太欣,2021-03-22,2021-04-06,10,5,12.1,12.1,0.0,0,5237200.0,10712000.0,0.5111,2834400.0,10712000.0,0.7354,1553650.0,10712000.0,0.855
2021-03-19,6516,勤崴國際,2021-03-22,2021-04-06,10,5,104.91,110.41,-0.0524,0,916000.0,2001000.0,0.5422,663300.0,2001000.0,0.6685,441050.0,2001000.0,0.7796
2021-03-19,6594,展匯科,2021-03-22,2021-04-06,10,20,46.37,51.92,-0.1197,0,884000.0,1202000.0,0.2646,948500.0,1355000.0,0.3,603250.0,1355000.0,0.5548
2021-03-22,2457,飛宏,2021-03-23,2021-04-07,10,5,25.76,25.27,0.019,0,85570167.6,109886887.0,0.2213,46902756.5,109886887.0,0.5732,32186908.6,109886887.0,0.7071
2021-03-22,2491,吉祥全,2021-03-23,2021-04-07,10,5,20.92,20.92,0.0,0,3067980.0,6362467.0,0.5178,2374859.9,6362467.0,0.6267,3976044.35,35772007.0,0.8889
2021-03-22,2609,陽明,2021-03-23,2021-04-07,10,5,20.29,20.31,-0.001,0,256340439.4,362851232.0,0.2935,235275786.4,362851232.0,0.3516,227738405.35,393750362.0,0.4216
2021-03-22,3094,聯傑,2021-03-23,2021-04-07,10,5,39.06,36.87,0.0561,0,30082330.8,48939743.0,0.3853,19491057.1,48939743.0,0.6017,11482720.3,48939743.0,0.7654
2021-03-22,3268,海德威,2021-03-23,2021-04-07,10,5,26.67,28.15,-0.0555,0,1766200.0,2497000.0,0.2927,981700.0,2497000.0,0.6068,803700.0,2497000.0,0.6781
2021-03-22,4961,天鈺,2021-03-23,2021-04-07,10,20,387.88,370.28,0.0454,0,27196798.4,42086433.0,0.3538,34403990.3,57711697.0,0.4039,18664164.55,57711697.0,0.6766
2021-03-22,6716,應廣,2021-03-23,2021-04-07,10,20,106.62,114.92,-0.0778,0,648200.0,896000.0,0.2766,421700.0,896000.0,0.5294,405200.0,896000.0,0.5478
2021-03-22,8054,安國,2021-03-23,2021-04-07,10,20,51.5,48.12,0.0656,0,26163400.0,43447000.0,0.3978,16302800.0,43447000.0,0.6248,11389050.0,43447000.0,0.7379
2021-03-23,2489,瑞軒,2021-03-24,2021-04-08,10,5,18.38,16.53,0.1007,0,91173303.4,126727990.0,0.2806,50410984.6,126727990.0,0.6022,29954482.0,126727990.0,0.7636
2021-03-23,3122,笙泉,2021-03-24,2021-04-08,10,20,34.77,34.77,0.0,0,6109200.0,11063000.0,0.4478,4753600.0,11358000.0,0.5815,3049450.0,11358000.0,0.7315
2021-03-23,3276,宇環,2021-03-24,2021-04-08,10,5,17.76,16.4,0.0766,0,2409200.0,5753000.0,0.5812,1424200.0,5753000.0,0.7524,908950.0,5753000.0,0.842
2021-03-23,5205,中茂,2021-03-24,2021-04-08,10,45,10.75,10.75,0.0,0,13200.0,35000.0,0.6229,8400.0,35000.0,0.76,5350.0,35000.0,0.8471
2021-03-23,5452,佶優,2021-03-24,2021-04-08,10,20,27.68,24.87,0.1015,0,9601000.0,15405000.0,0.3768,9952800.0,15405000.0,0.3539,8290850.0,16004000.0,0.482
2021-03-23,5608,四維航,2021-03-24,2021-04-08,10,5,15.48,13.93,0.1001,0,38920058.8,69783254.0,0.4423,26530012.0,69783254.0,0.6198,16279931.1,69783254.0,0.7667
2021-03-23,6129,普誠,2021-03-24,2021-04-08,10,20,44.03,39.67,0.099,0,15846400.0,27709000.0,0.4281,11692900.0,27709000.0,0.578,12018900.0,27709000.0,0.5662
2021-03-23,6283,淳安,2021-03-24,2021-04-08,10,5,62.0,61.1,0.0145,0,32074754.6,54624101.0,0.4128,21064345.1,54624101.0,0.6144,11915159.45,54624101.0,0.7819
2021-03-23,8040,九暘,2021-03-24,2021-04-08,10,20,60.57,54.23,0.1047,0,28292200.0,61637000.0,0.541,18372500.0,61637000.0,0.7019,14724350.0,61637000.0,0.7611
2021-03-24,2399,映泰,2021-03-25,2021-04-09,10,5,23.2,24.34,-0.0491,0,23303640.2,76551179.0,0.6956,21909622.7,76551179.0,0.7138,13943092.05,76551179.0,0.8179
2021-03-24,2415,錩新,2021-03-25,2021-04-09,10,5,36.19,36.4,-0.0058,0,3978953.4,8326732.0,0.5221,2871887.0,8326732.0,0.6551,3942423.25,10246355.0,0.6152
2021-03-24,2718,晶悅,2021-03-25,2021-04-09,10,20,43.8,39.9,0.089,0,177000.0,376000.0,0.5293,169700.0,376000.0,0.5487,112100.0,376000.0,0.7019
2021-03-24,3288,點晶,2021-03-25,2021-04-09,10,5,30.36,32.4,-0.0672,0,597800.0,1015000.0,0.411,351800.0,1015000.0,0.6534,186550.0,1015000.0,0.8162
2021-03-24,3294,英濟,2021-03-25,2021-04-09,10,5,28.23,28.99,-0.0269,0,7368200.0,15155000.0,0.5138,5251100.0,15155000.0,0.6535,3042100.0,15155000.0,0.7993
2021-03-24,3383,新世紀,2021-03-25,2021-04-09,10,10,6.6,6.05,0.0833,0,853260.2,1901035.0,0.5512,497189.6,1901035.0,0.7385,280891.8,1901035.0,0.8522
2021-03-25,2491,吉祥全,2021-03-26,2021-04-12,10,20,22.34,23.31,-0.0434,0,3678936.4,6362467.0,0.4218,3305873.5,6362467.0,0.4804,4418579.65,35772007.0,0.8765
2021-03-25,2929,淘帝-KY,2021-03-26,2021-04-12,10,10,7.98,7.95,0.0038,0,1570774.2,3091446.0,0.4919,1965580.9,6614141.0,0.7028,1484999.9,6614141.0,0.7755
2021-03-25,6103,合邦,2021-03-26,2021-04-12,10,45,52.59,52.59,0.0,0,9800.0,34000.0,0.7118,5600.0,34000.0,0.8353,4300.0,34000.0,0.8735
2021-03-25,6589,台康生技,2021-03-26,2021-04-12,10,20,109.74,109.74,0.0,0,10554800.0,21501000.0,0.5091,8513600.0,21501000.0,0.604,5941650.0,21501000.0,0.7237
2021-03-26,3021,鴻名,2021-03-29,2021-04-13,10,5,22.31,21.82,0.022,0,4940066.6,12628910.0,0.6088,2636194.1,12628910.0,0.7913,1405691.2,12628910.0,0.8887
2021-03-26,3122,笙泉,2021-03-29,2021-04-13,10,20,40.91,38.31,0.0636,0,3960200.0,11063000.0,0.642,5313500.0,11358000.0,0.5322,2979100.0,11358000.0,0.7377
2021-03-30,3552,同致,2021-03-31,2021-04-15,10,20,299.62,295.34,0.0143,0,7326200.0,17773000.0,0.5878,5420200.0,17773000.0,0.695,3947900.0,17773000.0,0.7779
2021-03-30,6103,合邦,2021-03-31,2021-04-15,10,60,69.68,69.68,0.0,0,7600.0,16000.0,0.525,8000.0,34000.0,0.7647,5500.0,34000.0,0.8382
2021-03-30,6589,台康生技,2021-03-31,2021-04-15,10,20,117.24,112.08,0.044,0,2233800.0,4978000.0,0.5513,8130500.0,21501000.0,0.6219,5664300.0,21501000.0,0.7366
2021-03-31,3093,港建,2021-04-01,2021-04-16,10,5,49.4,49.65,-0.0051,0,760000.0,1392000.0,0.454,436700.0,1392000.0,0.6863,241100.0,1392000.0,0.8268
2021-04-01,4419,元勝,2021-04-06,2021-04-19,10,45,20.25,19.38,0.043,0,97800.0,240000.0,0.5925,55200.0,240000.0,0.77,29550.0,240000.0,0.8769
2021-04-01,6590,普鴻,2021-04-06,2021-04-19,10,5,72.58,66.92,0.078,0,539000.0,595000.0,0.0941,320800.0,595000.0,0.4608,275750.0,671000.0,0.589
2021-04-06,1592,英瑞-KY,2021-04-07,2021-04-20,10,10,2.24,2.16,0.0357,0,8614250.8,26556245.0,0.6756,4417727.7,26556245.0,0.8336,2511829.1,26556245.0,0.9054
2021-04-06,2597,潤弘,2021-04-07,2021-04-20,10,5,75.33,79.4,-0.054,0,1212694.4,2925355.0,0.5855,709775.0,2925355.0,0.7574,474990.35,2925355.0,0.8376
2021-04-06,3362,先進光,2021-04-07,2021-04-20,10,20,123.18,131.12,-0.0645,0,13270000.0,34886000.0,0.6196,7888400.0,34886000.0,0.7739,8588200.0,34886000.0,0.7538
2021-04-06,5272,笙科,2021-04-07,2021-04-20,10,5,42.34,41.1,0.0293,0,9510600.0,20436000.0,0.5346,6861300.0,20436000.0,0.6643,5113100.0,20436000.0,0.7498
2021-04-06,6103,合邦,2021-04-07,2021-04-20,10,60,92.35,92.35,0.0,0,14800.0,27000.0,0.4519,12500.0,34000.0,0.6324,7400.0,34000.0,0.7824
2021-04-07,1517,利奇,2021-04-08,2021-04-21,10,5,24.22,24.22,0.0,0,23193024.4,36229385.0,0.3598,22966765.2,36229385.0,0.3661,13642359.0,36229385.0,0.6234
2021-04-07,3093,港建,2021-04-08,2021-04-21,10,20,62.89,60.41,0.0394,0,894000.0,1111000.0,0.1953,624400.0,1392000.0,0.5514,351500.0,1392000.0,0.7475
2021-04-07,5310,天剛,2021-04-08,2021-04-21,10,45,44.06,44.06,0.0,0,412600.0,665000.0,0.3795,232400.0,665000.0,0.6505,181500.0,665000.0,0.7271
2021-04-07,6494,九齊,2021-04-08,2021-04-21,10,5,96.17,96.17,0.0,0,5721400.0,11957000.0,0.5215,5086000.0,11957000.0,0.5746,3118250.0,11957000.0,0.7392
2021-04-08,1438,三地開發,2021-04-09,2021-04-22,10,5,34.53,33.76,0.0223,0,724042.4,1085969.0,0.3333,552625.6,1085969.0,0.4911,338548.25,1085969.0,0.6883
2021-04-08,2108,南帝,2021-04-09,2021-04-22,10,5,116.46,118.54,-0.0179,0,12061489.4,16632034.0,0.2748,14966510.4,30104738.0,0.5029,14148686.8,30104738.0,0.53
2021-04-08,2457,飛宏,2021-04-09,2021-04-22,10,20,39.71,40.78,-0.0269,0,28040109.8,71486438.0,0.6078,20573565.6,71486438.0,0.7122,34614257.1,109886887.0,0.685
2021-04-08,2465,麗臺,2021-04-09,2021-04-22,10,20,56.13,51.17,0.0884,0,6344146.4,10555548.0,0.399,4854311.7,10555548.0,0.5401,5799223.1,10555548.0,0.4506
2021-04-08,2609,陽明,2021-04-09,2021-04-22,10,20,26.07,26.18,-0.0042,0,124319874.4,275160137.0,0.5482,88245319.0,275160137.0,0.6793,161162542.2,362851232.0,0.5558
2021-04-08,3149,正達,2021-04-09,2021-04-22,10,5,72.96,74.41,-0.0199,0,32567529.0,84475144.0,0.6145,22917672.4,84475144.0,0.7287,17256045.55,84475144.0,0.7957
2021-04-08,5302,太欣,2021-04-09,2021-04-22,10,20,18.5,18.95,-0.0243,0,3998600.0,5599000.0,0.2858,4066400.0,6558000.0,0.3799,4111500.0,10712000.0,0.6162
2021-04-08,5529,志嘉,2021-04-09,2021-04-22,10,5,33.92,31.89,0.0598,0,4534200.0,5712000.0,0.2062,2998700.0,5712000.0,0.475,2225750.0,5712000.0,0.6103
2021-04-08,6150,撼訊,2021-04-09,2021-04-22,10,20,167.85,165.34,0.015,0,5460400.0,9802000.0,0.4429,3022700.0,9802000.0,0.6916,2891400.0,9802000.0,0.705
2021-04-08,6237,驊訊,2021-04-09,2021-04-22,10,5,137.83,149.87,-0.0874,0,29767400.0,41146000.0,0.2765,25015600.0,60387000.0,0.5857,21685600.0,60387000.0,0.6409
2021-04-09,2399,映泰,2021-04-12,2021-04-23,10,20,36.39,34.39,0.055,0,14961313.4,21624638.0,0.3081,14874925.6,27823679.0,0.4654,18392274.15,76551179.0,0.7597
2021-04-09,3230,錦明,2021-04-12,2021-04-23,10,5,23.72,23.38,0.0143,0,2084200.0,3048000.0,0.3162,1919400.0,4027000.0,0.5234,1477500.0,4027000.0,0.6331
2021-04-09,4304,勝昱,2021-04-12,2021-04-23,10,10,7.62,7.62,0.0,0,85600.0,154000.0,0.4442,49100.0,154000.0,0.6812,27800.0,154000.0,0.8195
2021-04-09,5245,智晶,2021-04-12,2021-04-23,10,5,48.14,46.36,0.037,0,3745000.0,6177000.0,0.3937,2105700.0,6177000.0,0.6591,1198550.0,6177000.0,0.806
2021-04-09,8277,商丞,2021-04-12,2021-04-23,10,5,16.8,17.5,-0.0417,0,7548600.0,13205000.0,0.4284,4184200.0,13205000.0,0.6831,2733550.0,13205000.0,0.793
2021-04-12,1471,首利,2021-04-13,2021-04-26,10,5,12.2,12.2,0.0,0,7865425.4,30728021.0,0.744,4601146.5,30728021.0,0.8503,2814138.2,30728021.0,0.9084
2021-04-12,1517,利奇,2021-04-13,2021-04-26,10,20,26.88,24.93,0.0725,0,14525355.0,25290170.0,0.4257,20536381.8,36229385.0,0.4332,14632492.7,36229385.0,0.5961
2021-04-12,2014,中鴻,2021-04-13,2021-04-26,10,5,23.86,25.62,-0.0738,0,125895523.2,187333600.0,0.328,103948905.0,214348033.0,0.515,65920726.25,214348033.0,0.6925
2021-04-12,3046,建碁,2021-04-13,2021-04-26,10,5,25.52,25.62,-0.0039,0,1511782.0,2406053.0,0.3717,941566.7,2406053.0,0.6087,579891.55,2406053.0,0.759
2021-04-12,3058,立德,2021-04-13,2021-04-26,10,5,21.38,20.16,0.0571,0,30512268.4,55098836.0,0.4462,21162611.2,55098836.0,0.6159,17395339.2,55098836.0,0.6843
2021-04-12,3308,聯德,2021-04-13,2021-04-26,10,5,20.3,19.44,0.0424,0,1508913.6,2731079.0,0.4475,1044042.4,2731079.0,0.6177,1022061.35,2906601.0,0.6484
2021-04-12,5344,立衛,2021-04-13,2021-04-26,10,5,22.0,19.95,0.0932,0,1355400.0,2373000.0,0.4288,870300.0,2373000.0,0.6332,714100.0,2373000.0,0.6991
2021-04-12,6582,申豐,2021-04-13,2021-04-26,10,5,264.54,264.54,0.0,0,1604299.8,4026763.0,0.6016,3078159.7,6105467.0,0.4958,2842992.85,6380481.0,0.5544
2021-04-12,6668,中揚光,2021-04-13,2021-04-26,10,5,97.94,86.43,0.1175,0,9208634.6,14474914.0,0.3638,5365490.6,14474914.0,0.6293,3686906.35,14474914.0,0.7453
2021-04-13,1418,東華,2021-04-14,2021-04-27,10,10,12.35,12.35,0.0,0,127794.6,319117.0,0.5995,71247.1,319117.0,0.7767,39167.9,319117.0,0.8773
2021-04-13,2108,南帝,2021-04-14,2021-04-27,10,20,138.58,124.81,0.0994,0,7872895.2,14661763.0,0.463,11657305.8,23638414.0,0.5068,13285290.95,30104738.0,0.5587
2021-04-13,3006,晶豪科,2021-04-14,2021-04-27,10,5,123.23,121.03,0.0179,0,52435844.8,71020343.0,0.2617,46273607.7,71020343.0,0.3484,38372769.15,71020343.0,0.4597
2021-04-13,6643,M31,2021-04-14,2021-04-27,10,5,423.7,420.26,0.0081,0,3505200.0,6055000.0,0.4211,1971100.0,6055000.0,0.6745,1121000.0,6055000.0,0.8149
2021-04-13,7402,邑錡,2021-04-14,2021-04-27,10,5,44.09,38.13,0.1352,0,455400.0,676000.0,0.3263,251700.0,676000.0,0.6277,155150.0,676000.0,0.7705
2021-04-14,4726,永昕,2021-04-15,2021-04-28,10,5,49.9,50.4,-0.01,0,13596400.0,22038000.0,0.383,7646900.0,22038000.0,0.653,4753800.0,22038000.0,0.7843
2021-04-15,3228,金麗科,2021-04-16,2021-04-29,10,20,344.35,344.35,0.0,0,5396200.0,7619000.0,0.2917,3920700.0,7619000.0,0.4854,2563550.0,7619000.0,0.6635
2021-04-15,3661,世芯-KY,2021-04-16,2021-04-29,10,5,520.33,520.33,0.0,0,3650643.0,15554249.0,0.7653,2806477.7,15554249.0,0.8196,3005060.75,15554249.0,0.8068
2021-04-16,3138,耀登,2021-04-19,2021-05-03,10,5,220.42,220.42,0.0,0,1530594.2,2909568.0,0.4739,1690050.4,2909568.0,0.4191,1123872.6,2909568.0,0.6137
2021-04-19,3379,彬台,2021-04-20,2021-05-04,10,5,19.12,17.16,0.1025,0,5483200.0,7295000.0,0.2484,3119200.0,7295000.0,0.5724,1795200.0,7295000.0,0.7539
2021-04-19,3687,歐買尬,2021-04-20,2021-05-04,10,5,71.45,70.0,0.0203,0,3882000.0,6655000.0,0.4167,2750700.0,6655000.0,0.5867,1520950.0,6655000.0,0.7715
2021-04-20,3228,金麗科,2021-04-21,2021-05-05,10,20,286.63,307.0,-0.0711,0,1869800.0,5459000.0,0.6575,3513800.0,7619000.0,0.5388,2431550.0,7619000.0,0.6809
2021-04-20,3661,世芯-KY,2021-04-21,2021-05-05,10,20,484.28,488.17,-0.008,0,6878905.6,15554249.0,0.5577,3881733.8,15554249.0,0.7504,3213225.65,15554249.0,0.7934
2021-04-21,1608,華榮,2021-04-22,2021-05-06,10,5,21.17,21.17,0.0,0,44483153.8,63699186.0,0.3017,32618954.9,63699186.0,0.4879,18693039.1,63699186.0,0.7065
2021-04-21,1905,華紙,2021-04-22,2021-05-06,10,5,23.1,25.37,-0.0983,0,54167642.6,74422014.0,0.2722,49573972.2,91525460.0,0.4584,37209930.05,91525460.0,0.5934
2021-04-21,2007,燁興,2021-04-22,2021-05-06,10,5,15.75,16.2,-0.0286,0,20304371.6,34114506.0,0.4048,17486240.5,34114506.0,0.4874,9677433.55,34114506.0,0.7163
2021-04-21,2022,聚亨,2021-04-22,2021-05-06,10,5,18.21,20.06,-0.1016,0,34759146.4,58090857.0,0.4016,25329952.4,58090857.0,0.564,13577800.7,58090857.0,0.7663
2021-04-21,5608,四維航,2021-04-22,2021-05-06,10,20,25.24,26.44,-0.0475,0,33830209.4,54123460.0,0.3749,36700139.6,105498949.0,0.6521,24891964.9,105498949.0,0.7641
2021-04-22,1616,億泰,2021-04-23,2021-05-07,10,5,11.05,11.05,0.0,0,8911224.4,13302608.0,0.3301,5333799.8,13302608.0,0.599,2976998.3,13302608.0,0.7762
2021-04-22,2017,官田鋼,2021-04-23,2021-05-07,10,5,19.95,20.19,-0.012,0,38721380.2,54799918.0,0.2934,30939158.0,54799918.0,0.4354,19173337.3,54799918.0,0.6501
2021-04-22,2641,正德,2021-04-23,2021-05-07,10,5,18.9,17.98,0.0487,0,39839200.0,60616000.0,0.3428,27151500.0,60616000.0,0.5521,17346850.0,60616000.0,0.7138
2021-04-22,5475,德宏,2021-04-23,2021-05-07,10,10,11.0,9.99,0.0918,0,2954600.0,6197000.0,0.5232,1943500.0,6197000.0,0.6864,1499100.0,6197000.0,0.7581
2021-04-23,2033,佳大,2021-04-26,2021-05-10,10,5,23.64,21.7,0.0821,0,7132185.2,8798189.0,0.1894,5266644.3,8798189.0,0.4014,3435776.4,8798189.0,0.6095
2021-04-23,2605,新興,2021-04-26,2021-05-10,10,5,31.86,28.89,0.0932,0,90622462.2,133640316.0,0.3219,55777478.2,133640316.0,0.5826,32228495.0,133640316.0,0.7588
2021-04-23,2637,慧洋-KY,2021-04-26,2021-05-10,10,5,47.52,48.69,-0.0246,0,67486475.8,90033275.0,0.2504,42177989.8,90033275.0,0.5315,30256752.6,90033275.0,0.6639
2021-04-23,3228,金麗科,2021-04-26,2021-05-10,10,20,243.95,243.95,0.0,0,1142800.0,1683000.0,0.321,2583800.0,7619000.0,0.6609,2499650.0,7619000.0,0.6719
2021-04-23,3661,世芯-KY,2021-04-26,2021-05-10,10,20,430.2,399.5,0.0714,0,2649512.2,5424881.0,0.5116,3921998.8,15554249.0,0.7479,3034351.85,15554249.0,0.8049
2021-04-23,8261,富鼎,2021-04-26,2021-05-10,10,5,73.35,77.38,-0.0549,0,23870304.0,33563196.0,0.2888,19210479.5,33563196.0,0.4276,15794146.55,33563196.0,0.5294
2021-04-26,2543,皇昌,2021-04-27,2021-05-11,10,5,8.62,7.73,0.1032,0,2623228.8,5078966.0,0.4835,1485915.0,5078966.0,0.7074,838993.75,5078966.0,0.8348
2021-04-26,2601,益航,2021-04-27,2021-05-11,10,5,15.1,16.55,-0.096,0,164779962.4,268516876.0,0.3863,108392992.7,268516876.0,0.5963,58574517.9,268516876.0,0.7819
