stock_id,start_date,end_date,SD_close,ED_close,combination,return_rank
2208,2017-12-01,2018-02-27,21.51,25.61,201712-201803,
2227,2017-12-01,2018-02-27,170.77,172.1,201712-201803,
2228,2017-12-01,2018-02-27,85.34,73.62,201712-201803,
2231,2017-12-01,2018-02-27,189.53,212.68,201712-201803,
2239,2017-12-01,2018-02-27,117.88,126.09,201712-201803,
2301,2017-12-01,2018-02-27,23.43,26.32,201712-201803,
2303,2017-12-01,2018-02-27,10.17,9.37,201712-201803,
2308,2017-12-01,2018-02-27,110.55,112.16,201712-201803,
2311,2017-12-01,2018-02-27,38.6,39.75,201712-201803,
2312,2017-12-01,2018-02-27,8.78,8.78,201712-201803,
2313,2017-12-01,2018-02-27,33.32,25.46,201712-201803,
2317,2017-12-01,2018-02-27,90.95,80.85,201712-201803,
2323,2017-12-01,2018-02-27,3.42,3.68,201712-201803,
2324,2017-12-01,2018-02-27,13.48,12.87,201712-201803,
2325,2017-12-01,2018-02-27,50.0,50.9,201712-201803,
2327,2017-12-01,2018-02-27,204.05,217.54,201712-201803,
2328,2017-12-01,2018-02-27,20.01,16.7,201712-201803,
2330,2017-12-01,2018-02-27,189.68,202.0,201712-201803,
2331,2017-12-01,2018-02-27,16.46,15.66,201712-201803,
2332,2017-12-01,2018-02-27,9.72,10.81,201712-201803,
2337,2017-12-01,2018-02-27,35.88,33.79,201712-201803,
2340,2017-12-01,2018-02-27,20.35,20.52,201712-201803,
2344,2017-12-01,2018-02-27,21.54,15.94,201712-201803,
2345,2017-12-01,2018-02-27,87.52,93.36,201712-201803,
2347,2017-12-01,2018-02-27,25.42,24.78,201712-201803,
2349,2017-12-01,2018-02-27,11.94,13.36,201712-201803,
2352,2017-12-01,2018-02-27,14.76,14.87,201712-201803,
2353,2017-12-01,2018-02-27,13.8,16.69,201712-201803,
2354,2017-12-01,2018-02-27,64.98,61.49,201712-201803,
2355,2017-12-01,2018-02-27,50.02,45.17,201712-201803,
2356,2017-12-01,2018-02-27,15.56,16.15,201712-201803,
2357,2017-12-01,2018-02-27,158.25,162.35,201712-201803,
2360,2017-12-01,2018-02-27,135.21,128.77,201712-201803,
2362,2017-12-01,2018-02-27,21.23,22.02,201712-201803,
2363,2017-12-01,2018-02-27,10.13,9.66,201712-201803,
2367,2017-12-01,2018-02-27,14.89,17.92,201712-201803,
2368,2017-12-01,2018-02-27,9.75,9.34,201712-201803,
2371,2017-12-01,2018-02-27,18.69,26.3,201712-201803,
2373,2017-12-01,2018-02-27,56.62,58.73,201712-201803,
2374,2017-12-01,2018-02-27,16.15,16.39,201712-201803,
2376,2017-12-01,2018-02-27,33.28,48.89,201712-201803,
2377,2017-12-01,2018-02-27,50.45,60.84,201712-201803,
2379,2017-12-01,2018-02-27,79.0,85.64,201712-201803,
2382,2017-12-01,2018-02-27,41.14,39.49,201712-201803,
2383,2017-12-01,2018-02-27,85.16,85.55,201712-201803,
2385,2017-12-01,2018-02-27,46.31,43.53,201712-201803,
2388,2017-12-01,2018-02-27,10.25,19.06,201712-201803,
2392,2017-12-01,2018-02-27,35.38,29.86,201712-201803,
2393,2017-12-01,2018-02-27,30.57,31.18,201712-201803,
2395,2017-12-01,2018-02-27,138.03,150.48,201712-201803,
2401,2017-12-01,2018-02-27,13.73,13.0,201712-201803,
2404,2017-12-01,2018-02-27,43.69,43.25,201712-201803,
2408,2017-12-01,2018-02-27,56.21,60.08,201712-201803,
2409,2017-12-01,2018-02-27,9.76,10.19,201712-201803,
2412,2017-12-01,2018-02-27,79.08,83.26,201712-201803,
2439,2017-12-01,2018-02-27,142.68,129.22,201712-201803,
2441,2017-12-01,2018-02-27,34.96,38.63,201712-201803,
2448,2017-12-01,2018-02-27,50.76,51.05,201712-201803,
2449,2017-12-01,2018-02-27,21.59,21.93,201712-201803,
2450,2017-12-01,2018-02-27,33.13,33.39,201712-201803,
2451,2017-12-01,2018-02-27,53.63,53.5,201712-201803,
2454,2017-12-01,2018-02-27,213.89,204.39,201712-201803,
2455,2017-12-01,2018-02-27,88.02,90.44,201712-201803,
2456,2017-12-01,2018-02-27,113.93,112.29,201712-201803,
2457,2017-12-01,2018-02-27,12.69,12.54,201712-201803,
2458,2017-12-01,2018-02-27,44.05,40.23,201712-201803,
2474,2017-12-01,2018-02-27,219.1,236.1,201712-201803,
2475,2017-12-01,2018-02-27,2.57,2.44,201712-201803,
2478,2017-12-01,2018-02-27,23.22,28.39,201712-201803,
2481,2017-12-01,2018-02-27,28.46,32.96,201712-201803,
2485,2017-12-01,2018-02-27,29.69,25.89,201712-201803,
2489,2017-12-01,2018-02-27,15.2,16.05,201712-201803,
2492,2017-12-01,2018-02-27,78.47,65.82,201712-201803,
2495,2017-12-01,2018-02-27,11.83,11.28,201712-201803,
2498,2017-12-01,2018-02-27,67.64,60.32,201712-201803,
2499,2017-12-01,2018-02-27,11.8,11.0,201712-201803,
2501,2017-12-01,2018-02-27,11.81,11.17,201712-201803,
2504,2017-12-01,2018-02-27,6.72,6.88,201712-201803,
2511,2017-12-01,2018-02-27,8.85,8.97,201712-201803,
2514,2017-12-01,2018-02-27,14.5,14.71,201712-201803,
2515,2017-12-01,2018-02-27,6.2,5.88,201712-201803,
2520,2017-12-01,2018-02-27,12.27,13.66,201712-201803,
2534,2017-12-01,2018-02-27,20.25,24.23,201712-201803,
2542,2017-12-01,2018-02-27,18.8,20.93,201712-201803,
2545,2017-12-01,2018-02-27,15.93,15.48,201712-201803,
2547,2017-12-01,2018-02-27,9.98,9.56,201712-201803,
2548,2017-12-01,2018-02-27,38.79,39.73,201712-201803,
2601,2017-12-01,2018-02-27,7.07,7.49,201712-201803,
2603,2017-12-01,2018-02-27,15.76,14.41,201712-201803,
2605,2017-12-01,2018-02-27,17.8,15.7,201712-201803,
2606,2017-12-01,2018-02-27,24.6,24.94,201712-201803,
2607,2017-12-01,2018-02-27,11.18,10.82,201712-201803,
2608,2017-12-01,2018-02-27,27.14,27.36,201712-201803,
2609,2017-12-01,2018-02-27,6.6,5.72,201712-201803,
2610,2017-12-01,2018-02-27,10.56,10.12,201712-201803,
2612,2017-12-01,2018-02-27,21.71,22.08,201712-201803,
2615,2017-12-01,2018-02-27,11.03,10.4,201712-201803,
2617,2017-12-01,2018-02-27,11.53,10.94,201712-201803,
2618,2017-12-01,2018-02-27,11.95,11.68,201712-201803,
2633,2017-12-01,2018-02-27,19.2,18.39,201712-201803,
2634,2017-12-01,2018-02-27,29.7,28.53,201712-201803,
2637,2017-12-01,2018-02-27,18.26,17.48,201712-201803,
2704,2017-12-01,2018-02-27,21.42,21.65,201712-201803,
2707,2017-12-01,2018-02-27,99.13,98.16,201712-201803,
2723,2017-12-01,2018-02-27,276.89,290.75,201712-201803,
2727,2017-12-01,2018-02-27,91.47,88.71,201712-201803,
2801,2017-12-01,2018-02-27,11.42,11.74,201712-201803,
2809,2017-12-01,2018-02-27,27.04,28.94,201712-201803,
2812,2017-12-01,2018-02-27,5.98,6.2,201712-201803,
2820,2017-12-01,2018-02-27,10.81,10.88,201712-201803,
2823,2017-12-01,2018-02-27,23.21,23.17,201712-201803,
2834,2017-12-01,2018-02-27,5.35,5.57,201712-201803,
2838,2017-12-01,2018-02-27,6.07,6.1,201712-201803,
2845,2017-12-01,2018-02-27,6.19,6.21,201712-201803,
2849,2017-12-01,2018-02-27,9.93,9.71,201712-201803,
2855,2017-12-01,2018-02-27,9.06,8.94,201712-201803,
2856,2017-12-01,2018-02-27,8.68,8.93,201712-201803,
2867,2017-12-01,2018-02-27,13.02,12.51,201712-201803,
2880,2017-12-01,2018-02-27,10.91,11.3,201712-201803,
2881,2017-12-01,2018-02-27,29.81,30.57,201712-201803,
2881A,2017-12-01,2018-02-27,47.48,48.53,201712-201803,
2882,2017-12-01,2018-02-27,39.21,39.35,201712-201803,
2882A,2017-12-01,2018-02-27,47.42,48.18,201712-201803,
2883,2017-12-01,2018-02-27,7.06,7.8,201712-201803,
2884,2017-12-01,2018-02-27,11.21,11.6,201712-201803,
2885,2017-12-01,2018-02-27,9.27,8.74,201712-201803,
2886,2017-12-01,2018-02-27,17.0,17.89,201712-201803,
2887,2017-12-01,2018-02-27,8.24,8.63,201712-201803,
2887E,2017-12-01,2018-02-27,38.33,39.13,201712-201803,
2888,2017-12-01,2018-02-27,8.12,9.5,201712-201803,
2889,2017-12-01,2018-02-27,5.97,6.46,201712-201803,
2890,2017-12-01,2018-02-27,6.3,6.81,201712-201803,
2891,2017-12-01,2018-02-27,14.56,15.28,201712-201803,
2892,2017-12-01,2018-02-27,13.64,14.06,201712-201803,
2897,2017-12-01,2018-02-27,7.33,7.42,201712-201803,
2903,2017-12-01,2018-02-27,10.17,10.89,201712-201803,
2905,2017-12-01,2018-02-27,17.65,16.54,201712-201803,
2908,2017-12-01,2018-02-27,15.37,15.65,201712-201803,
2912,2017-12-01,2018-02-27,225.26,232.37,201712-201803,
2913,2017-12-01,2018-02-27,14.68,14.2,201712-201803,
2915,2017-12-01,2018-02-27,39.58,41.35,201712-201803,
2923,2017-12-01,2018-02-27,14.06,13.98,201712-201803,
3005,2017-12-01,2018-02-27,25.22,27.08,201712-201803,
3006,2017-12-01,2018-02-27,33.54,32.31,201712-201803,
3008,2017-12-01,2018-02-27,4000.76,2950.66,201712-201803,
3016,2017-12-01,2018-02-27,32.71,28.07,201712-201803,
3017,2017-12-01,2018-02-27,26.63,23.99,201712-201803,
3019,2017-12-01,2018-02-27,87.93,86.75,201712-201803,
3022,2017-12-01,2018-02-27,53.05,50.91,201712-201803,
3023,2017-12-01,2018-02-27,68.9,64.03,201712-201803,
3026,2017-12-01,2018-02-27,50.48,54.7,201712-201803,
3034,2017-12-01,2018-02-27,71.05,76.5,201712-201803,
3035,2017-12-01,2018-02-27,51.27,56.79,201712-201803,
3036,2017-12-01,2018-02-27,31.54,31.88,201712-201803,
3037,2017-12-01,2018-02-27,12.84,17.07,201712-201803,
3041,2017-12-01,2018-02-27,44.24,43.19,201712-201803,
3042,2017-12-01,2018-02-27,25.17,25.3,201712-201803,
3044,2017-12-01,2018-02-27,64.5,66.06,201712-201803,
3045,2017-12-01,2018-02-27,79.89,79.16,201712-201803,
3049,2017-12-01,2018-02-27,9.22,7.65,201712-201803,
3059,2017-12-01,2018-02-27,24.58,25.39,201712-201803,
3060,2017-12-01,2018-02-27,25.36,21.73,201712-201803,
3062,2017-12-01,2018-02-27,17.13,17.69,201712-201803,
3149,2017-12-01,2018-02-27,28.18,23.82,201712-201803,
3189,2017-12-01,2018-02-27,60.15,42.06,201712-201803,
3231,2017-12-01,2018-02-27,14.59,15.81,201712-201803,
3311,2017-12-01,2018-02-27,26.17,23.49,201712-201803,
3376,2017-12-01,2018-02-27,56.87,65.39,201712-201803,
3383,2017-12-01,2018-02-27,17.31,17.17,201712-201803,
3406,2017-12-01,2018-02-27,313.31,212.95,201712-201803,
3443,2017-12-01,2018-02-27,236.26,273.79,201712-201803,
3481,2017-12-01,2018-02-27,10.59,10.62,201712-201803,
3504,2017-12-01,2018-02-27,53.22,63.57,201712-201803,
3514,2017-12-01,2018-02-27,17.65,16.7,201712-201803,
3515,2017-12-01,2018-02-27,51.16,54.82,201712-201803,
3519,2017-12-01,2018-02-27,18.95,15.3,201712-201803,
3532,2017-12-01,2018-02-27,157.47,203.47,201712-201803,
3533,2017-12-01,2018-02-27,137.66,166.86,201712-201803,
3561,2017-12-01,2018-02-27,14.45,14.1,201712-201803,
3576,2017-12-01,2018-02-27,24.19,23.67,201712-201803,
3622,2017-12-01,2018-02-27,13.94,13.65,201712-201803,
3653,2017-12-01,2018-02-27,54.63,52.18,201712-201803,
3661,2017-12-01,2018-02-27,75.53,108.37,201712-201803,
3665,2017-12-01,2018-02-27,200.9,209.79,201712-201803,
3673,2017-12-01,2018-02-27,78.93,63.74,201712-201803,
3682,2017-12-01,2018-02-27,14.87,14.44,201712-201803,
3698,2017-12-01,2018-02-27,28.05,21.81,201712-201803,
3702,2017-12-01,2018-02-27,29.84,27.39,201712-201803,
3705,2017-12-01,2018-02-27,27.44,27.78,201712-201803,
3706,2017-12-01,2018-02-27,17.79,16.47,201712-201803,
4137,2017-12-01,2018-02-27,96.37,104.81,201712-201803,
4142,2017-12-01,2018-02-27,18.51,17.44,201712-201803,
4164,2017-12-01,2018-02-27,26.41,23.78,201712-201803,
4426,2017-12-01,2018-02-27,38.6,43.41,201712-201803,
4438,2017-12-01,2018-02-27,102.87,96.58,201712-201803,
4532,2017-12-01,2018-02-27,20.48,20.83,201712-201803,
4725,2017-12-01,2018-02-27,52.41,60.48,201712-201803,
4736,2017-12-01,2018-02-27,65.21,62.23,201712-201803,
4766,2017-12-01,2018-02-27,105.52,100.81,201712-201803,
4904,2017-12-01,2018-02-27,51.99,53.73,201712-201803,
4906,2017-12-01,2018-02-27,19.73,21.35,201712-201803,
4915,2017-12-01,2018-02-27,53.29,49.59,201712-201803,
4938,2017-12-01,2018-02-27,42.9,46.56,201712-201803,
4943,2017-12-01,2018-02-27,894.22,393.67,201712-201803,
4958,2017-12-01,2018-02-27,50.02,45.34,201712-201803,
4960,2017-12-01,2018-02-27,11.53,11.43,201712-201803,
4994,2017-12-01,2018-02-27,68.59,65.39,201712-201803,
5007,2017-12-01,2018-02-27,40.73,39.14,201712-201803,
5203,2017-12-01,2018-02-27,49.68,52.57,201712-201803,
5264,2017-12-01,2018-02-27,99.79,88.93,201712-201803,
5269,2017-12-01,2018-02-27,306.95,291.34,201712-201803,
5306,2017-12-01,2018-02-27,90.32,95.63,201712-201803,
5388,2017-12-01,2018-02-27,58.26,61.82,201712-201803,
5434,2017-12-01,2018-02-27,52.63,56.79,201712-201803,
5469,2017-12-01,2018-02-27,14.35,14.94,201712-201803,
5522,2017-12-01,2018-02-27,17.87,18.41,201712-201803,
5531,2017-12-01,2018-02-27,9.61,10.08,201712-201803,
5534,2017-12-01,2018-02-27,46.81,51.8,201712-201803,
5608,2017-12-01,2018-02-27,10.62,10.75,201712-201803,
5871,2017-12-01,2018-02-27,55.05,62.49,201712-201803,
5876,2017-12-01,2018-02-27,25.85,25.7,201712-201803,
5880,2017-12-01,2018-02-27,10.44,10.79,201712-201803,
5907,2017-12-01,2018-02-27,16.33,17.95,201712-201803,
6005,2017-12-01,2018-02-27,6.67,6.53,201712-201803,
6116,2017-12-01,2018-02-27,8.87,8.14,201712-201803,
6120,2017-12-01,2018-02-27,31.86,28.52,201712-201803,
6153,2017-12-01,2018-02-27,42.57,34.74,201712-201803,
6166,2017-12-01,2018-02-27,54.53,54.96,201712-201803,
6176,2017-12-01,2018-02-27,36.28,46.4,201712-201803,
6197,2017-12-01,2018-02-27,19.84,18.5,201712-201803,
6206,2017-12-01,2018-02-27,55.52,55.72,201712-201803,
6213,2017-12-01,2018-02-27,47.62,56.48,201712-201803,
6214,2017-12-01,2018-02-27,37.49,38.12,201712-201803,
6230,2017-12-01,2018-02-27,83.39,83.75,201712-201803,
6239,2017-12-01,2018-02-27,60.24,61.67,201712-201803,
6269,2017-12-01,2018-02-27,82.6,80.44,201712-201803,
6271,2017-12-01,2018-02-27,128.01,99.18,201712-201803,
6278,2017-12-01,2018-02-27,23.27,21.69,201712-201803,
6282,2017-12-01,2018-02-27,16.52,16.0,201712-201803,
6285,2017-12-01,2018-02-27,61.49,59.38,201712-201803,
6409,2017-12-01,2018-02-27,411.5,382.05,201712-201803,
6412,2017-12-01,2018-02-27,38.84,38.2,201712-201803,
6414,2017-12-01,2018-02-27,353.98,360.88,201712-201803,
6415,2017-12-01,2018-02-27,603.67,617.93,201712-201803,
6446,2017-12-01,2018-02-27,140.87,166.44,201712-201803,
6451,2017-12-01,2018-02-27,106.81,116.36,201712-201803,
6452,2017-12-01,2018-02-27,285.72,287.23,201712-201803,
6456,2017-12-01,2018-02-27,178.74,137.82,201712-201803,
6464,2017-12-01,2018-02-27,84.34,83.99,201712-201803,
6505,2017-12-01,2018-02-27,85.06,92.15,201712-201803,
6531,2017-12-01,2018-02-27,66.81,78.73,201712-201803,
6541,2017-12-01,2018-02-27,233.01,237.56,201712-201803,
6605,2017-12-01,2018-02-27,68.39,69.66,201712-201803,
6669,2017-12-01,2018-02-27,108.71,131.81,201712-201803,
6670,2017-12-01,2018-02-27,99.71,108.16,201712-201803,
8016,2017-12-01,2018-02-27,46.91,47.94,201712-201803,
8046,2017-12-01,2018-02-27,21.38,23.13,201712-201803,
8131,2017-12-01,2018-02-27,20.52,19.7,201712-201803,
8150,2017-12-01,2018-02-27,20.8,18.66,201712-201803,
8163,2017-12-01,2018-02-27,19.79,18.32,201712-201803,
8201,2017-12-01,2018-02-27,13.4,12.65,201712-201803,
8341,2017-12-01,2018-02-27,176.2,167.93,201712-201803,
8422,2017-12-01,2018-02-27,109.53,112.4,201712-201803,
8454,2017-12-01,2018-02-27,92.36,135.5,201712-201803,
8464,2017-12-01,2018-02-27,220.9,219.0,201712-201803,
8926,2017-12-01,2018-02-27,16.35,16.87,201712-201803,
9802,2017-12-01,2018-02-27,51.15,43.16,201712-201803,
9904,2017-12-01,2018-02-27,27.1,27.63,201712-201803,
9907,2017-12-01,2018-02-27,10.18,10.21,201712-201803,
9910,2017-12-01,2018-02-27,80.9,87.17,201712-201803,
9914,2017-12-01,2018-02-27,104.44,109.11,201712-201803,
9917,2017-12-01,2018-02-27,63.04,63.11,201712-201803,
9921,2017-12-01,2018-02-27,122.74,125.61,201712-201803,
9925,2017-12-01,2018-02-27,27.92,27.81,201712-201803,
9930,2017-12-01,2018-02-27,37.84,39.75,201712-201803,
9933,2017-12-01,2018-02-27,30.8,31.36,201712-201803,
9938,2017-12-01,2018-02-27,91.64,77.36,201712-201803,
9939,2017-12-01,2018-02-27,39.11,39.33,201712-201803,
9940,2017-12-01,2018-02-27,21.96,22.56,201712-201803,
9941,2017-12-01,2018-02-27,47.87,48.29,201712-201803,
9945,2017-12-01,2018-02-27,14.49,15.18,201712-201803,
9958,2017-12-01,2018-02-27,13.64,55.92,201712-201803,
1101,2018-01-02,2018-03-31,19.85,19.85,201801-201804,
1102,2018-01-02,2018-03-31,18.8,19.03,201801-201804,
1104,2018-01-02,2018-03-31,14.4,13.96,201801-201804,
1201,2018-01-02,2018-03-31,18.12,21.05,201801-201804,
1210,2018-01-02,2018-03-31,20.94,21.5,201801-201804,
1215,2018-01-02,2018-03-31,40.61,41.05,201801-201804,
1216,2018-01-02,2018-03-31,52.06,53.46,201801-201804,
1227,2018-01-02,2018-03-31,56.75,51.79,201801-201804,
1229,2018-01-02,2018-03-31,16.28,17.55,201801-201804,
1232,2018-01-02,2018-03-31,64.38,66.31,201801-201804,
1234,2018-01-02,2018-03-31,22.35,22.17,201801-201804,
1262,2018-01-02,2018-03-31,64.67,48.15,201801-201804,
1301,2018-01-02,2018-03-31,71.08,75.36,201801-201804,
1303,2018-01-02,2018-03-31,54.8,58.08,201801-201804,
1304,2018-01-02,2018-03-31,12.71,11.21,201801-201804,
1307,2018-01-02,2018-03-31,26.62,25.48,201801-201804,
1308,2018-01-02,2018-03-31,13.1,12.15,201801-201804,
1312,2018-01-02,2018-03-31,25.4,25.23,201801-201804,
1313,2018-01-02,2018-03-31,13.38,13.38,201801-201804,
1314,2018-01-02,2018-03-31,12.77,10.4,201801-201804,
1319,2018-01-02,2018-03-31,43.03,38.66,201801-201804,
1326,2018-01-02,2018-03-31,76.87,80.58,201801-201804,
1337,2018-01-02,2018-03-31,12.47,10.92,201801-201804,
1402,2018-01-02,2018-03-31,19.53,19.28,201801-201804,
1409,2018-01-02,2018-03-31,6.89,6.63,201801-201804,
1434,2018-01-02,2018-03-31,22.45,23.03,201801-201804,
1440,2018-01-02,2018-03-31,11.5,11.08,201801-201804,
1476,2018-01-02,2018-03-31,243.9,280.86,201801-201804,
1477,2018-01-02,2018-03-31,80.41,88.1,201801-201804,
1503,2018-01-02,2018-03-31,34.81,34.94,201801-201804,
1504,2018-01-02,2018-03-31,21.03,18.08,201801-201804,
1507,2018-01-02,2018-03-31,41.78,49.09,201801-201804,
1532,2018-01-02,2018-03-31,20.27,20.98,201801-201804,
1536,2018-01-02,2018-03-31,120.63,102.8,201801-201804,
1589,2018-01-02,2018-03-31,59.15,94.0,201801-201804,
1590,2018-01-02,2018-03-31,462.77,437.56,201801-201804,
1605,2018-01-02,2018-03-31,12.87,12.51,201801-201804,
1702,2018-01-02,2018-03-31,44.41,42.53,201801-201804,
1704,2018-01-02,2018-03-31,45.75,41.92,201801-201804,
1707,2018-01-02,2018-03-31,155.84,182.25,201801-201804,
1710,2018-01-02,2018-03-31,25.74,24.59,201801-201804,
1714,2018-01-02,2018-03-31,8.35,6.88,201801-201804,
1717,2018-01-02,2018-03-31,22.57,21.62,201801-201804,
1718,2018-01-02,2018-03-31,8.41,7.92,201801-201804,
1722,2018-01-02,2018-03-31,28.85,28.85,201801-201804,
1723,2018-01-02,2018-03-31,97.81,117.76,201801-201804,
1736,2018-01-02,2018-03-31,32.93,30.35,201801-201804,
1789,2018-01-02,2018-03-31,32.19,30.93,201801-201804,
1795,2018-01-02,2018-03-31,48.72,52.63,201801-201804,
1802,2018-01-02,2018-03-31,18.96,16.05,201801-201804,
1808,2018-01-02,2018-03-31,10.4,12.0,201801-201804,
1903,2018-01-02,2018-03-31,32.5,35.1,201801-201804,
1904,2018-01-02,2018-03-31,11.76,11.58,201801-201804,
1907,2018-01-02,2018-03-31,10.33,9.56,201801-201804,
1909,2018-01-02,2018-03-31,32.3,25.41,201801-201804,
2002,2018-01-02,2018-03-31,19.27,18.29,201801-201804,
2006,2018-01-02,2018-03-31,24.14,23.31,201801-201804,
2014,2018-01-02,2018-03-31,11.25,10.33,201801-201804,
2015,2018-01-02,2018-03-31,37.18,38.28,201801-201804,
2023,2018-01-02,2018-03-31,10.02,8.79,201801-201804,
2027,2018-01-02,2018-03-31,11.85,16.0,201801-201804,
2032,2018-01-02,2018-03-31,8.62,8.92,201801-201804,
2049,2018-01-02,2018-03-31,248.64,329.44,201801-201804,
2059,2018-01-02,2018-03-31,349.29,351.9,201801-201804,
2101,2018-01-02,2018-03-31,24.12,23.53,201801-201804,
2103,2018-01-02,2018-03-31,28.72,23.43,201801-201804,
2104,2018-01-02,2018-03-31,33.19,32.98,201801-201804,
2105,2018-01-02,2018-03-31,38.91,35.41,201801-201804,
2106,2018-01-02,2018-03-31,27.39,26.53,201801-201804,
2107,2018-01-02,2018-03-31,11.59,10.73,201801-201804,
2108,2018-01-02,2018-03-31,15.18,15.63,201801-201804,
2201,2018-01-02,2018-03-31,32.31,30.49,201801-201804,
2204,2018-01-02,2018-03-31,34.61,36.33,201801-201804,
2206,2018-01-02,2018-03-31,17.02,16.59,201801-201804,
2207,2018-01-02,2018-03-31,299.31,245.95,201801-201804,
2208,2018-01-02,2018-03-31,21.33,34.65,201801-201804,
2227,2018-01-02,2018-03-31,180.73,177.41,201801-201804,
2228,2018-01-02,2018-03-31,84.61,77.29,201801-201804,
2231,2018-01-02,2018-03-31,175.33,244.48,201801-201804,
2239,2018-01-02,2018-03-31,120.34,137.59,201801-201804,
2301,2018-01-02,2018-03-31,25.44,25.94,201801-201804,
2303,2018-01-02,2018-03-31,9.44,10.27,201801-201804,
2308,2018-01-02,2018-03-31,113.77,105.3,201801-201804,
2311,2018-01-02,2018-03-31,38.3,42.0,201801-201804,
2312,2018-01-02,2018-03-31,9.03,8.73,201801-201804,
2313,2018-01-02,2018-03-31,29.96,22.5,201801-201804,
2317,2018-01-02,2018-03-31,87.19,81.22,201801-201804,
2323,2018-01-02,2018-03-31,3.54,3.74,201801-201804,
2324,2018-01-02,2018-03-31,13.51,12.77,201801-201804,
2325,2018-01-02,2018-03-31,50.1,50.8,201801-201804,
2327,2018-01-02,2018-03-31,233.01,343.58,201801-201804,
2328,2018-01-02,2018-03-31,19.0,16.4,201801-201804,
2330,2018-01-02,2018-03-31,190.92,203.23,201801-201804,
2331,2018-01-02,2018-03-31,16.72,14.44,201801-201804,
2332,2018-01-02,2018-03-31,10.15,10.81,201801-201804,
2337,2018-01-02,2018-03-31,33.9,41.37,201801-201804,
2340,2018-01-02,2018-03-31,18.76,20.17,201801-201804,
2344,2018-01-02,2018-03-31,19.1,15.66,201801-201804,
2345,2018-01-02,2018-03-31,92.94,80.52,201801-201804,
2347,2018-01-02,2018-03-31,26.16,27.85,201801-201804,
2349,2018-01-02,2018-03-31,12.17,13.77,201801-201804,
2352,2018-01-02,2018-03-31,15.67,16.07,201801-201804,
2353,2018-01-02,2018-03-31,16.18,16.75,201801-201804,
2354,2018-01-02,2018-03-31,65.83,61.65,201801-201804,
2355,2018-01-02,2018-03-31,47.39,42.46,201801-201804,
2356,2018-01-02,2018-03-31,16.77,16.01,201801-201804,
2357,2018-01-02,2018-03-31,162.94,161.77,201801-201804,
2360,2018-01-02,2018-03-31,128.37,136.01,201801-201804,
2362,2018-01-02,2018-03-31,21.46,22.06,201801-201804,
2363,2018-01-02,2018-03-31,9.6,10.22,201801-201804,
2367,2018-01-02,2018-03-31,21.55,17.61,201801-201804,
2368,2018-01-02,2018-03-31,10.48,9.53,201801-201804,
2371,2018-01-02,2018-03-31,20.06,23.13,201801-201804,
2373,2018-01-02,2018-03-31,55.53,58.09,201801-201804,
2374,2018-01-02,2018-03-31,15.99,15.63,201801-201804,
2376,2018-01-02,2018-03-31,36.72,46.46,201801-201804,
2377,2018-01-02,2018-03-31,56.86,67.74,201801-201804,
