stock_id,start_date,end_date,SD_close,ED_close,combination,return,RT_%_Rank,remark,RT_rank
1101,2018-04-02,2018-06-29,19.91,23.0,201804-201807,0.1551983927674535,13.654243618693743,winner,12.0
1102,2018-04-02,2018-06-29,19.13,22.33,201804-201807,0.1672765290120229,14.11226601869466,winner,10.0
1536,2018-04-02,2018-06-29,101.97,122.7,201804-201807,0.2032950867902324,15.478147802447914,winner,6.0
1590,2018-04-02,2018-06-29,453.93,383.58,201804-201807,-0.1549798427070253,1.8917848284190433,loser,138.0
1605,2018-04-02,2018-06-29,12.58,15.43,201804-201807,0.2265500794912559,16.360014619748945,winner,4.0
2027,2018-04-02,2018-06-29,16.51,19.52,201804-201807,0.1823137492428829,14.682501654393636,winner,8.0
2049,2018-04-02,2018-06-29,327.11,279.72,201804-201807,-0.1448748127541193,2.2749838565962746,loser,135.0
2308,2018-04-02,2018-06-29,104.9,88.36,201804-201807,-0.15767397521449,1.7896189799799438,loser,140.0
2327,2018-04-02,2018-06-29,331.07,740.48,201804-201807,1.2366266952608211,54.66374843858163,winner,1.0
2337,2018-04-02,2018-06-29,40.2,33.75,201804-201807,-0.1604477611940299,1.6844325434542764,loser,141.0
2371,2018-04-02,2018-06-29,23.07,28.17,201804-201807,0.2210663198959688,16.15206161441745,winner,5.0
2439,2018-04-02,2018-06-29,112.06,89.51,201804-201807,-0.2012314831340353,0.1378480518005854,loser,145.0
2498,2018-04-02,2018-06-29,66.55,56.27,201804-201807,-0.1544703230653643,1.911106634730519,loser,137.0
2603,2018-04-02,2018-06-29,14.18,12.13,201804-201807,-0.1445698166431593,2.286549800869808,loser,134.0
2912,2018-04-02,2018-06-29,233.15,272.61,201804-201807,0.1692472657087712,14.186999531658664,winner,9.0
3008,2018-04-02,2018-06-29,2543.4,3585.51,201804-201807,0.4097310686482661,23.306533071712902,winner,3.0
3044,2018-04-02,2018-06-29,66.87,56.66,201804-201807,-0.1526843128458203,1.9788350218440123,loser,136.0
3406,2018-04-02,2018-06-29,262.25,417.6,201804-201807,0.5923736892278362,30.23263571920744,winner,2.0
3481,2018-04-02,2018-06-29,10.75,8.96,201804-201807,-0.1665116279069766,1.4544809409130892,loser,143.0
3532,2018-04-02,2018-06-29,186.32,223.73,201804-201807,0.2007835981107771,15.382908102443993,winner,7.0
4938,2018-04-02,2018-06-29,45.19,38.92,201804-201807,-0.1387475105111749,2.507341036712224,loser,133.0
5264,2018-04-02,2018-06-29,78.85,68.59,201804-201807,-0.1301204819277107,2.8344918699752144,loser,132.0
6176,2018-04-02,2018-06-29,40.95,34.31,201804-201807,-0.1621489621489621,1.619920260393035,loser,142.0
6446,2018-04-02,2018-06-29,166.92,192.97,201804-201807,0.1560627845674575,13.687022749410783,winner,11.0
6456,2018-04-02,2018-06-29,138.59,159.86,201804-201807,0.1534742766433365,13.588862355470832,winner,13.0
8454,2018-04-02,2018-06-29,122.62,100.92,201804-201807,-0.1769694992660251,1.0579015977279254,loser,144.0
9914,2018-04-02,2018-06-29,112.51,129.49,201804-201807,0.1509199182294907,13.491996966019856,winner,14.0
9921,2018-04-02,2018-06-29,125.61,105.91,201804-201807,-0.1568346469230157,1.8214476620435835,loser,139.0
1102,2018-05-02,2018-07-31,21.37,27.2,201805-201808,0.2728123537669629,53.811156587420626,winner,9.0
1227,2018-05-02,2018-07-31,51.48,46.77,201805-201808,-0.0914918414918413,20.937601461960508,loser,137.0
1312,2018-05-02,2018-07-31,27.46,24.4,201805-201808,-0.1114348142753096,19.138016324882535,loser,141.0
1319,2018-05-02,2018-07-31,39.18,34.94,201805-201808,-0.1082184788157223,19.428247352712457,loser,140.0
1704,2018-05-02,2018-07-31,41.68,51.5,201805-201808,0.2356046065259117,50.453657700662134,winner,12.0
1802,2018-05-02,2018-07-31,16.82,14.64,201805-201808,-0.1296076099881093,17.498165866328126,loser,142.0
1909,2018-05-02,2018-07-31,27.59,22.53,201805-201808,-0.1833997825299021,12.644145593202675,loser,145.0
2049,2018-05-02,2018-07-31,320.51,243.59,201805-201808,-0.2399925119341049,7.537412720012278,loser,148.0
2327,2018-05-02,2018-07-31,431.12,598.5,201805-201808,0.3882445722768602,64.22736218654504,winner,6.0
2345,2018-05-02,2018-07-31,60.18,88.79,201805-201808,0.4754071119973414,72.09260939387073,winner,2.0
2408,2018-05-02,2018-07-31,68.18,60.89,201805-201808,-0.1069228512760341,19.545160316939363,loser,139.0
2454,2018-05-02,2018-07-31,224.76,178.74,201805-201808,-0.2047517351841964,10.71741896816748,loser,147.0
2456,2018-05-02,2018-07-31,109.37,149.43,201805-201808,0.3662796013532047,62.24531890544871,winner,7.0
2492,2018-05-02,2018-07-31,156.94,264.35,201805-201808,0.6844016821715307,90.95155917528153,winner,1.0
2634,2018-05-02,2018-07-31,28.82,26.15,201805-201808,-0.0926439972241499,20.8336348992031,loser,138.0
3008,2018-05-02,2018-07-31,2954.65,4112.55,201805-201808,0.3918907484812076,64.55638056187722,winner,5.0
3026,2018-05-02,2018-07-31,87.36,128.56,201805-201808,0.4716117216117216,71.75012644503815,winner,3.0
3034,2018-05-02,2018-07-31,75.29,94.33,201805-201808,0.2528888298578827,52.01332644974328,winner,11.0
3406,2018-05-02,2018-07-31,299.34,425.14,201805-201808,0.4202579007149062,67.1161346213778,winner,4.0
3443,2018-05-02,2018-07-31,238.02,298.64,201805-201808,0.2546844802957733,52.17535975713936,winner,10.0
3532,2018-05-02,2018-07-31,188.66,232.52,201805-201808,0.2324817131347398,50.17185856306865,winner,14.0
3682,2018-05-02,2018-07-31,13.33,12.14,201805-201808,-0.0892723180795198,21.137883605830325,loser,136.0
6414,2018-05-02,2018-07-31,346.72,281.73,201805-201808,-0.187442316566682,12.279361252988789,loser,146.0
6456,2018-05-02,2018-07-31,135.89,167.53,201805-201808,0.2328353815586137,50.203772382837016,winner,13.0
8454,2018-05-02,2018-07-31,112.69,93.45,201805-201808,-0.1707338716833791,13.787073739093342,loser,144.0
9910,2018-05-02,2018-07-31,83.41,113.87,201805-201808,0.3651840306917637,62.14645838448454,winner,8.0
9921,2018-05-02,2018-07-31,123.97,107.55,201805-201808,-0.1324513995321448,17.241552098060524,loser,143.0
9941,2018-05-02,2018-07-31,55.13,50.37,201805-201808,-0.086341374931979,21.402361814931986,loser,135.0
