Stock_id,Combination,Start_Date,End_Date,Start_Price,End_Price,Return
3044,201610-201703,2016-10-03,2017-03-31,70.8,85.5,0.20762711864406785
3045,201610-201703,2016-10-03,2017-03-31,113.5,111.5,-0.01762114537444934
2347,201610-201703,2016-10-03,2017-03-31,34.45,32.65,-0.05224963715529765
3189,201610-201703,2016-10-03,2017-03-31,72.5,80.2,0.10620689655172418
3231,201610-201703,2016-10-03,2017-03-31,23.0,27.8,0.2086956521739131
2345,201610-201703,2016-10-03,2017-03-31,47.8,66.9,0.3995815899581592
3406,201610-201703,2016-10-03,2017-03-31,52.8,307.0,4.8143939393939394
2344,201610-201703,2016-10-03,2017-03-31,10.1,17.0,0.6831683168316832
3443,201610-201703,2016-10-03,2017-03-31,76.0,101.5,0.3355263157894737
3481,201610-201703,2016-10-03,2017-03-31,10.9,12.55,0.15137614678899086
2337,201610-201703,2016-10-03,2017-03-31,4.29,12.7,1.9603729603729605
3532,201610-201703,2016-10-03,2017-03-31,33.15,118.0,2.559577677224736
3673,201610-201703,2016-10-03,2017-03-31,50.2,106.5,1.1215139442231075
2330,201610-201703,2016-10-03,2017-03-31,186.0,189.0,0.016129032258064516
3682,201610-201703,2016-10-03,2017-03-31,10.35,9.97,-0.03671497584541053
2327,201610-201703,2016-10-03,2017-03-31,65.3,82.7,0.2664624808575805
6213,201610-201703,2016-10-03,2017-03-31,31.35,44.95,0.43381180223285487
2451,201610-201703,2016-10-03,2017-03-31,91.3,99.4,0.0887185104052575
1101,201611-201704,2016-11-01,2017-04-28,37.35,35.1,-0.060240963855421686
1710,201611-201704,2016-11-01,2017-04-28,19.95,22.5,0.1278195488721805
2015,201611-201704,2016-11-01,2017-04-28,41.85,51.0,0.21863799283154117
1907,201611-201704,2016-11-01,2017-04-28,9.28,10.7,0.15301724137931036
2006,201611-201704,2016-11-01,2017-04-28,20.1,24.35,0.21144278606965172
2002,201611-201704,2016-11-01,2017-04-28,22.75,24.2,0.0637362637362637
2101,201611-201704,2016-11-01,2017-04-28,29.1,28.8,-0.010309278350515488
2206,201611-201704,2016-11-01,2017-04-28,20.25,21.45,0.05925925925925923
1909,201611-201704,2016-11-01,2017-04-28,14.9,27.2,0.8255033557046979
2362,201611-201704,2016-11-01,2017-04-28,28.55,27.65,-0.03152364273204911
1507,201611-201704,2016-11-01,2017-04-28,44.15,50.0,0.13250283125707818
1802,201611-201704,2016-11-01,2017-04-28,13.2,15.4,0.16666666666666677
2393,201611-201704,2016-11-01,2017-04-28,47.0,47.5,0.010638297872340425
1789,201611-201704,2016-11-01,2017-04-28,39.25,41.45,0.05605095541401281
2501,201611-201704,2016-11-01,2017-04-28,16.2,20.25,0.25000000000000006
2511,201611-201704,2016-11-01,2017-04-28,10.1,11.95,0.18316831683168314
1723,201611-201704,2016-11-01,2017-04-28,109.0,119.5,0.0963302752293578
2707,201611-201704,2016-11-01,2017-04-28,176.0,158.0,-0.10227272727272728
1722,201611-201704,2016-11-01,2017-04-28,42.1,40.8,-0.030878859857482285
2727,201611-201704,2016-11-01,2017-04-28,117.0,152.5,0.3034188034188034
2392,201611-201704,2016-11-01,2017-04-28,38.7,42.35,0.09431524547803613
2049,201611-201704,2016-11-01,2017-04-28,140.0,192.5,0.375
1440,201611-201704,2016-11-01,2017-04-28,12.2,13.9,0.13934426229508207
9945,201611-201704,2016-11-01,2017-04-28,35.85,36.85,0.02789400278940028
2227,201611-201704,2016-11-01,2017-04-28,200.5,238.0,0.18703241895261846
6452,201611-201704,2016-11-01,2017-04-28,479.5,475.5,-0.008342022940563087
6456,201611-201704,2016-11-01,2017-04-28,84.3,168.5,0.9988137603795968
2207,201611-201704,2016-11-01,2017-04-28,367.5,347.5,-0.05442176870748299
6505,201611-201704,2016-11-01,2017-04-28,104.0,105.5,0.014423076923076924
8454,201611-201704,2016-11-01,2017-04-28,203.0,216.0,0.06403940886699508
2204,201611-201704,2016-11-01,2017-04-28,24.5,27.45,0.1204081632653061
8464,201611-201704,2016-11-01,2017-04-28,364.0,305.5,-0.16071428571428573
9904,201611-201704,2016-11-01,2017-04-28,42.5,42.25,-0.0058823529411764705
2201,201611-201704,2016-11-01,2017-04-28,27.5,27.3,-0.007272727272727247
9910,201611-201704,2016-11-01,2017-04-28,129.5,116.0,-0.10424710424710425
9914,201611-201704,2016-11-01,2017-04-28,144.0,162.0,0.125
2106,201611-201704,2016-11-01,2017-04-28,48.8,48.6,-0.0040983606557376175
9917,201611-201704,2016-11-01,2017-04-28,90.5,88.1,-0.02651933701657465
2105,201611-201704,2016-11-01,2017-04-28,65.2,62.3,-0.044478527607362046
9921,201611-201704,2016-11-01,2017-04-28,223.5,182.5,-0.18344519015659955
9933,201611-201704,2016-11-01,2017-04-28,46.9,52.8,0.12579957356076757
2103,201611-201704,2016-11-01,2017-04-28,32.35,34.55,0.06800618238021625
9938,201611-201704,2016-11-01,2017-04-28,109.0,100.5,-0.0779816513761468
9941,201611-201704,2016-11-01,2017-04-28,72.9,88.5,0.21399176954732502
2059,201611-201704,2016-11-01,2017-04-28,390.0,464.5,0.191025641025641
2855,201611-201704,2016-11-01,2017-04-28,11.05,13.45,0.21719457013574647
1717,201611-201704,2016-11-01,2017-04-28,33.25,32.3,-0.028571428571428657
2903,201611-201704,2016-11-01,2017-04-28,16.65,15.95,-0.042042042042042004
3037,201611-201704,2016-11-01,2017-04-28,12.75,18.6,0.4588235294117648
1229,201611-201704,2016-11-01,2017-04-28,21.4,27.35,0.27803738317757026
1326,201611-201704,2016-11-01,2017-04-28,94.0,92.8,-0.012765957446808541
2441,201611-201704,2016-11-01,2017-04-28,39.7,42.4,0.06801007556675051
3026,201611-201704,2016-11-01,2017-04-28,31.95,41.65,0.30359937402190923
1319,201611-201704,2016-11-01,2017-04-28,73.1,51.2,-0.29958960328317363
2027,201611-201704,2016-11-01,2017-04-28,16.45,16.6,0.00911854103343478
1314,201611-201704,2016-11-01,2017-04-28,9.31,11.4,0.22448979591836732
2104,201611-201704,2016-11-01,2017-04-28,25.0,30.55,0.22200000000000003
1210,201611-201704,2016-11-01,2017-04-28,28.8,29.2,0.01388888888888884
1303,201611-201704,2016-11-01,2017-04-28,64.9,72.7,0.12018489984591674
2456,201611-201704,2016-11-01,2017-04-28,68.5,82.0,0.19708029197080293
5269,201611-201704,2016-11-01,2017-04-28,247.5,313.0,0.26464646464646463
1301,201611-201704,2016-11-01,2017-04-28,85.0,90.7,0.0670588235294118
8341,201611-201704,2016-11-01,2017-04-28,109.5,146.0,0.3333333333333333
5876,201611-201704,2016-11-01,2017-04-28,26.2,30.0,0.14503816793893132
1227,201611-201704,2016-11-01,2017-04-28,78.8,74.5,-0.054568527918781695
2889,201611-201704,2016-11-01,2017-04-28,7.98,9.25,0.1591478696741854
3005,201611-201704,2016-11-01,2017-04-28,41.45,39.15,-0.05548854041013279
1216,201611-201704,2016-11-01,2017-04-28,60.8,55.7,-0.08388157894736833
3023,201611-201704,2016-11-01,2017-04-28,69.9,74.5,0.06580829756795413
5534,201611-201704,2016-11-01,2017-04-28,51.8,70.4,0.35907335907335924
2023,201611-201704,2016-11-01,2017-04-28,12.05,12.35,0.024896265560165887
6415,201611-201704,2016-11-01,2017-04-28,463.0,546.0,0.17926565874730022
1402,201611-201704,2016-11-01,2017-04-28,24.25,25.4,0.04742268041237108
1262,201611-201704,2016-11-01,2017-04-28,162.5,147.5,-0.09230769230769231
1704,201611-201704,2016-11-01,2017-04-28,38.45,43.4,0.1287386215864758
3060,201611-201704,2016-11-01,2017-04-28,36.8,31.05,-0.15624999999999992
3576,201611-201704,2016-11-01,2017-04-28,16.05,14.05,-0.12461059190031153
1605,201611-201704,2016-11-01,2017-04-28,10.9,13.55,0.24311926605504589
6005,201611-201704,2016-11-01,2017-04-28,7.95,9.99,0.25660377358490566
1590,201611-201704,2016-11-01,2017-04-28,254.5,345.0,0.3555992141453831
8046,201611-201704,2016-11-01,2017-04-28,24.25,26.45,0.09072164948453605
8150,201611-201704,2016-11-01,2017-04-28,28.15,26.6,-0.05506216696269972
1536,201611-201704,2016-11-01,2017-04-28,132.0,133.0,0.007575757575757576
9907,201611-201704,2016-11-01,2017-04-28,13.65,14.6,0.06959706959706954
9940,201611-201704,2016-11-01,2017-04-28,29.0,34.7,0.19655172413793112
1504,201611-201704,2016-11-01,2017-04-28,27.5,29.9,0.08727272727272722
1702,201611-201704,2016-11-01,2017-04-28,67.6,61.0,-0.09763313609467449
1477,201611-201704,2016-11-01,2017-04-28,124.5,127.0,0.020080321285140562
1589,201611-201704,2016-11-01,2017-04-28,121.0,91.5,-0.24380165289256198
1707,201611-201704,2016-11-01,2017-04-28,263.5,194.0,-0.2637571157495256
1476,201611-201704,2016-11-01,2017-04-28,357.0,330.5,-0.0742296918767507
2849,201611-201704,2016-11-01,2017-04-28,12.05,13.3,0.10373443983402489
4137,201611-201704,2016-11-01,2017-04-28,135.5,145.0,0.07011070110701106
1434,201611-201704,2016-11-01,2017-04-28,28.65,31.5,0.09947643979057597
2355,201611-201704,2016-11-01,2017-04-28,60.1,61.6,0.024958402662229616
6414,201611-201704,2016-11-01,2017-04-28,486.5,328.5,-0.32476875642343267
2231,201611-201704,2016-11-01,2017-04-28,287.0,316.0,0.10104529616724739
6409,201611-201704,2016-11-01,2017-04-28,474.5,430.5,-0.09272918861959958
2834,201611-201704,2016-11-01,2017-04-28,7.99,8.34,0.04380475594493112
2382,201611-201704,2016-11-01,2017-04-28,64.8,62.5,-0.035493827160493784
2845,201611-201704,2016-11-01,2017-04-28,9.01,9.45,0.04883462819089895
2867,201611-201704,2016-11-01,2017-04-28,15.15,15.45,0.019801980198019733
2379,201611-201704,2016-11-01,2017-04-28,104.5,102.0,-0.023923444976076555
2880,201611-201704,2016-11-01,2017-04-28,16.1,16.9,0.049689440993788636
2881,201611-201704,2016-11-01,2017-04-28,44.75,47.3,0.05698324022346363
2377,201611-201704,2016-11-01,2017-04-28,89.0,60.5,-0.3202247191011236
2882,201611-201704,2016-11-01,2017-04-28,40.8,48.4,0.18627450980392163
2883,201611-201704,2016-11-01,2017-04-28,7.91,8.32,0.051833122629582826
2376,201611-201704,2016-11-01,2017-04-28,41.5,39.95,-0.03734939759036138
2884,201611-201704,2016-11-01,2017-04-28,17.9,18.25,0.019553072625698404
2885,201611-201704,2016-11-01,2017-04-28,11.75,12.9,0.09787234042553195
2371,201611-201704,2016-11-01,2017-04-28,8.23,11.05,0.34264884568651277
2886,201611-201704,2016-11-01,2017-04-28,21.55,24.25,0.12529002320185612
2887,201611-201704,2016-11-01,2017-04-28,11.5,12.45,0.08260869565217385
2360,201611-201704,2016-11-01,2017-04-28,80.2,94.4,0.17705735660847882
2888,201611-201704,2016-11-01,2017-04-28,6.85,8.05,0.175182481751825
2357,201611-201704,2016-11-01,2017-04-28,275.0,296.5,0.07818181818181819
2890,201611-201704,2016-11-01,2017-04-28,9.13,9.22,0.009857612267250805
2891,201611-201704,2016-11-01,2017-04-28,17.1,18.85,0.1023391812865497
2823,201611-201704,2016-11-01,2017-04-28,28.7,28.1,-0.02090592334494766
2356,201611-201704,2016-11-01,2017-04-28,24.85,22.45,-0.09657947686116708
2383,201611-201704,2016-11-01,2017-04-28,86.9,120.5,0.38665132336018404
2385,201611-201704,2016-11-01,2017-04-28,80.5,79.6,-0.011180124223602554
2454,201611-201704,2016-11-01,2017-04-28,237.5,217.0,-0.0863157894736842
2449,201611-201704,2016-11-01,2017-04-28,27.55,27.25,-0.010889292196007285
2474,201611-201704,2016-11-01,2017-04-28,243.5,310.0,0.2731006160164271
2448,201611-201704,2016-11-01,2017-04-28,21.9,30.0,0.3698630136986302
2492,201611-201704,2016-11-01,2017-04-28,38.8,57.8,0.4896907216494846
2498,201611-201704,2016-11-01,2017-04-28,91.8,72.4,-0.2113289760348583
2439,201611-201704,2016-11-01,2017-04-28,124.0,179.0,0.4435483870967742
2542,201611-201704,2016-11-01,2017-04-28,45.45,50.9,0.11991199119911981
2603,201611-201704,2016-11-01,2017-04-28,11.7,13.3,0.13675213675213688
2412,201611-201704,2016-11-01,2017-04-28,109.0,102.0,-0.06422018348623854
2606,201611-201704,2016-11-01,2017-04-28,21.85,30.55,0.3981693363844393
2610,201611-201704,2016-11-01,2017-04-28,9.6,9.35,-0.026041666666666668
2409,201611-201704,2016-11-01,2017-04-28,12.25,12.6,0.028571428571428543
2615,201611-201704,2016-11-01,2017-04-28,15.4,16.7,0.08441558441558435
2618,201611-201704,2016-11-01,2017-04-28,15.15,14.85,-0.019801980198019847
2408,201611-201704,2016-11-01,2017-04-28,40.7,48.15,0.18304668304668292
2633,201611-201704,2016-11-01,2017-04-28,20.4,23.35,0.14460784313725505
2723,201611-201704,2016-11-01,2017-04-28,277.0,303.0,0.09386281588447654
2395,201611-201704,2016-11-01,2017-04-28,257.0,244.0,-0.05058365758754864
2801,201611-201704,2016-11-01,2017-04-28,16.2,17.5,0.08024691358024696
2809,201611-201704,2016-11-01,2017-04-28,26.0,29.0,0.11538461538461539
2812,201611-201704,2016-11-01,2017-04-28,8.98,9.8,0.09131403118040092
1102,201611-201704,2016-11-01,2017-04-28,27.5,29.8,0.08363636363636366
2892,201611-201704,2016-11-01,2017-04-28,16.4,18.4,0.12195121951219513
2354,201611-201704,2016-11-01,2017-04-28,91.0,92.0,0.01098901098901099
2325,201611-201704,2016-11-01,2017-04-28,47.3,48.9,0.0338266384778013
4915,201611-201704,2016-11-01,2017-04-28,51.0,50.3,-0.013725490196078487
2324,201611-201704,2016-11-01,2017-04-28,18.75,20.2,0.0773333333333333
4938,201611-201704,2016-11-01,2017-04-28,84.1,88.9,0.057074910820451984
4943,201611-201704,2016-11-01,2017-04-28,71.82,128.0,0.7822333611807297
2317,201611-201704,2016-11-01,2017-04-28,84.6,98.8,0.16784869976359343
4958,201611-201704,2016-11-01,2017-04-28,71.0,70.6,-0.0056338028169014885
5264,201611-201704,2016-11-01,2017-04-28,100.5,89.5,-0.10945273631840796
2313,201611-201704,2016-11-01,2017-04-28,16.35,22.2,0.35779816513761453
5522,201611-201704,2016-11-01,2017-04-28,36.35,40.9,0.1251719394773039
5871,201611-201704,2016-11-01,2017-04-28,54.7,76.9,0.40585009140767825
2311,201611-201704,2016-11-01,2017-04-28,37.05,37.95,0.02429149797570866
5880,201611-201704,2016-11-01,2017-04-28,13.85,15.35,0.10830324909747292
6116,201611-201704,2016-11-01,2017-04-28,7.95,8.12,0.021383647798742016
2308,201611-201704,2016-11-01,2017-04-28,165.5,170.0,0.027190332326283987
6176,201611-201704,2016-11-01,2017-04-28,53.0,63.0,0.18867924528301888
6239,201611-201704,2016-11-01,2017-04-28,89.1,94.7,0.06285072951739629
2303,201611-201704,2016-11-01,2017-04-28,11.75,12.05,0.025531914893617082
6269,201611-201704,2016-11-01,2017-04-28,90.7,112.0,0.23484013230429984
2301,201611-201704,2016-11-01,2017-04-28,45.05,52.6,0.16759156492785804
6285,201611-201704,2016-11-01,2017-04-28,87.0,86.6,-0.004597701149425352
4904,201611-201704,2016-11-01,2017-04-28,74.8,74.3,-0.0066844919786096255
2912,201611-201704,2016-11-01,2017-04-28,236.0,262.5,0.11228813559322035
3706,201611-201704,2016-11-01,2017-04-28,29.95,31.85,0.06343906510851427
3702,201611-201704,2016-11-01,2017-04-28,36.9,38.25,0.036585365853658576
2915,201611-201704,2016-11-01,2017-04-28,50.1,48.55,-0.030938123752495095
3008,201611-201704,2016-11-01,2017-04-28,3650.0,5015.0,0.37397260273972605
2353,201611-201704,2016-11-01,2017-04-28,14.45,14.25,-0.013840830449826941
3019,201611-201704,2016-11-01,2017-04-28,28.8,58.0,1.0138888888888888
3034,201611-201704,2016-11-01,2017-04-28,117.0,116.0,-0.008547008547008548
2352,201611-201704,2016-11-01,2017-04-28,13.45,19.2,0.42750929368029744
3044,201611-201704,2016-11-01,2017-04-28,73.3,85.3,0.16371077762619374
3045,201611-201704,2016-11-01,2017-04-28,109.0,111.5,0.022935779816513763
2347,201611-201704,2016-11-01,2017-04-28,33.9,32.7,-0.03539823008849545
3189,201611-201704,2016-11-01,2017-04-28,73.0,78.5,0.07534246575342465
3231,201611-201704,2016-11-01,2017-04-28,24.0,28.5,0.1875
2345,201611-201704,2016-11-01,2017-04-28,49.4,68.5,0.38663967611336036
3406,201611-201704,2016-11-01,2017-04-28,50.2,353.5,6.041832669322709
2344,201611-201704,2016-11-01,2017-04-28,9.88,17.05,0.7257085020242914
3443,201611-201704,2016-11-01,2017-04-28,80.1,105.5,0.3171036204744071
3481,201611-201704,2016-11-01,2017-04-28,11.05,14.1,0.2760180995475112
2337,201611-201704,2016-11-01,2017-04-28,4.32,13.45,2.1134259259259256
3532,201611-201704,2016-11-01,2017-04-28,38.75,90.6,1.338064516129032
3673,201611-201704,2016-11-01,2017-04-28,51.9,108.0,1.0809248554913296
2330,201611-201704,2016-11-01,2017-04-28,189.5,194.5,0.026385224274406333
3682,201611-201704,2016-11-01,2017-04-28,10.1,9.72,-0.037623762376237525
2327,201611-201704,2016-11-01,2017-04-28,62.5,106.5,0.704
6213,201611-201704,2016-11-01,2017-04-28,33.75,45.25,0.34074074074074073
2451,201611-201704,2016-11-01,2017-04-28,87.0,103.0,0.1839080459770115
1101,201612-201705,2016-12-01,2017-05-31,37.1,34.4,-0.07277628032345021
1710,201612-201705,2016-12-01,2017-05-31,22.45,23.55,0.04899777282850786
2015,201612-201705,2016-12-01,2017-05-31,44.35,50.5,0.13866967305524236
1907,201612-201705,2016-12-01,2017-05-31,9.55,10.2,0.06806282722513074
2006,201612-201705,2016-12-01,2017-05-31,21.5,24.8,0.1534883720930233
2002,201612-201705,2016-12-01,2017-05-31,24.9,24.75,-0.006024096385542112
2101,201612-201705,2016-12-01,2017-05-31,29.2,28.35,-0.02910958904109582
2206,201612-201705,2016-12-01,2017-05-31,20.8,22.3,0.07211538461538461
1909,201612-201705,2016-12-01,2017-05-31,16.15,28.55,0.7678018575851395
2362,201612-201705,2016-12-01,2017-05-31,27.75,27.7,-0.0018018018018018274
1507,201612-201705,2016-12-01,2017-05-31,44.85,50.0,0.11482720178372349
1802,201612-201705,2016-12-01,2017-05-31,13.6,14.0,0.02941176470588238
2393,201612-201705,2016-12-01,2017-05-31,46.45,48.4,0.04198062432723349
1789,201612-201705,2016-12-01,2017-05-31,39.5,41.05,0.03924050632911385
2501,201612-201705,2016-12-01,2017-05-31,18.7,19.2,0.026737967914438502
2511,201612-201705,2016-12-01,2017-05-31,10.55,12.0,0.13744075829383878
1723,201612-201705,2016-12-01,2017-05-31,118.0,122.0,0.03389830508474576
2609,201612-201705,2016-12-01,2017-05-31,5.68,12.95,1.2799295774647887
2707,201612-201705,2016-12-01,2017-05-31,171.0,155.0,-0.0935672514619883
1722,201612-201705,2016-12-01,2017-05-31,40.2,40.1,-0.0024875621890547614
2727,201612-201705,2016-12-01,2017-05-31,141.5,208.5,0.4734982332155477
2392,201612-201705,2016-12-01,2017-05-31,36.15,42.7,0.18118948824343029
2049,201612-201705,2016-12-01,2017-05-31,130.5,202.0,0.5478927203065134
1440,201612-201705,2016-12-01,2017-05-31,12.5,13.95,0.11599999999999994
9945,201612-201705,2016-12-01,2017-05-31,38.05,34.85,-0.08409986859395521
2227,201612-201705,2016-12-01,2017-05-31,199.0,305.0,0.5326633165829145
6452,201612-201705,2016-12-01,2017-05-31,417.5,470.0,0.12574850299401197
6456,201612-201705,2016-12-01,2017-05-31,91.3,229.0,1.5082146768893756
2207,201612-201705,2016-12-01,2017-05-31,366.5,394.5,0.07639836289222374
6505,201612-201705,2016-12-01,2017-05-31,109.5,108.0,-0.0136986301369863
8454,201612-201705,2016-12-01,2017-05-31,193.0,228.5,0.18393782383419688
2204,201612-201705,2016-12-01,2017-05-31,26.7,27.85,0.04307116104868922
8464,201612-201705,2016-12-01,2017-05-31,357.0,312.5,-0.12464985994397759
9904,201612-201705,2016-12-01,2017-05-31,40.1,41.5,0.03491271820448874
2201,201612-201705,2016-12-01,2017-05-31,27.55,26.9,-0.023593466424682474
9910,201612-201705,2016-12-01,2017-05-31,123.5,117.0,-0.05263157894736842
9914,201612-201705,2016-12-01,2017-05-31,136.0,162.5,0.1948529411764706
2106,201612-201705,2016-12-01,2017-05-31,46.5,46.55,0.00107526881720424
9917,201612-201705,2016-12-01,2017-05-31,86.9,89.0,0.02416570771001144
2105,201612-201705,2016-12-01,2017-05-31,59.8,60.7,0.015050167224080363
9921,201612-201705,2016-12-01,2017-05-31,190.0,176.5,-0.07105263157894737
9933,201612-201705,2016-12-01,2017-05-31,51.1,49.55,-0.030332681017612606
2103,201612-201705,2016-12-01,2017-05-31,33.25,33.95,0.021052631578947455
9938,201612-201705,2016-12-01,2017-05-31,97.4,100.5,0.031827515400410615
9941,201612-201705,2016-12-01,2017-05-31,76.4,107.0,0.400523560209424
2059,201612-201705,2016-12-01,2017-05-31,365.5,446.0,0.22024623803009577
2855,201612-201705,2016-12-01,2017-05-31,11.4,13.6,0.1929824561403508
1717,201612-201705,2016-12-01,2017-05-31,32.85,32.45,-0.012176560121765557
2903,201612-201705,2016-12-01,2017-05-31,16.1,15.7,-0.02484472049689454
3037,201612-201705,2016-12-01,2017-05-31,12.2,17.4,0.4262295081967213
1229,201612-201705,2016-12-01,2017-05-31,22.1,27.75,0.255656108597285
1326,201612-201705,2016-12-01,2017-05-31,99.5,91.3,-0.08241206030150756
2441,201612-201705,2016-12-01,2017-05-31,38.35,44.7,0.1655801825293351
3026,201612-201705,2016-12-01,2017-05-31,31.5,40.35,0.280952380952381
1319,201612-201705,2016-12-01,2017-05-31,65.7,55.1,-0.16133942161339423
2027,201612-201705,2016-12-01,2017-05-31,18.2,16.9,-0.07142857142857147
1314,201612-201705,2016-12-01,2017-05-31,10.1,11.3,0.11881188118811892
2104,201612-201705,2016-12-01,2017-05-31,27.35,30.4,0.11151736745886644
1210,201612-201705,2016-12-01,2017-05-31,29.25,32.0,0.09401709401709402
1303,201612-201705,2016-12-01,2017-05-31,68.5,71.6,0.045255474452554664
2456,201612-201705,2016-12-01,2017-05-31,72.5,88.5,0.2206896551724138
5269,201612-201705,2016-12-01,2017-05-31,259.5,315.0,0.2138728323699422
1301,201612-201705,2016-12-01,2017-05-31,91.1,89.7,-0.015367727771679381
8341,201612-201705,2016-12-01,2017-05-31,114.5,168.5,0.47161572052401746
5876,201612-201705,2016-12-01,2017-05-31,27.23,29.91,0.0984208593463092
1227,201612-201705,2016-12-01,2017-05-31,75.3,80.9,0.07436918990703863
2889,201612-201705,2016-12-01,2017-05-31,8.26,9.21,0.1150121065375304
3005,201612-201705,2016-12-01,2017-05-31,39.15,39.85,0.017879948914431745
1216,201612-201705,2016-12-01,2017-05-31,54.5,60.1,0.10275229357798167
3023,201612-201705,2016-12-01,2017-05-31,66.2,71.0,0.07250755287009059
5534,201612-201705,2016-12-01,2017-05-31,60.4,69.6,0.15231788079470193
2023,201612-201705,2016-12-01,2017-05-31,12.05,12.75,0.05809128630705388
6415,201612-201705,2016-12-01,2017-05-31,479.0,594.0,0.24008350730688935
1402,201612-201705,2016-12-01,2017-05-31,23.85,24.4,0.023060796645702184
1262,201612-201705,2016-12-01,2017-05-31,144.5,127.0,-0.12110726643598616
1704,201612-201705,2016-12-01,2017-05-31,37.75,41.7,0.10463576158940405
3060,201612-201705,2016-12-01,2017-05-31,30.1,29.1,-0.03322259136212624
3576,201612-201705,2016-12-01,2017-05-31,15.1,13.35,-0.11589403973509935
1605,201612-201705,2016-12-01,2017-05-31,13.25,12.45,-0.060377358490566094
6005,201612-201705,2016-12-01,2017-05-31,9.09,9.98,0.09790979097909798
1590,201612-201705,2016-12-01,2017-05-31,240.0,332.0,0.38333333333333336
8046,201612-201705,2016-12-01,2017-05-31,24.25,25.45,0.0494845360824742
8150,201612-201705,2016-12-01,2017-05-31,26.8,30.9,0.15298507462686559
1536,201612-201705,2016-12-01,2017-05-31,121.5,149.5,0.23045267489711935
9907,201612-201705,2016-12-01,2017-05-31,13.75,14.55,0.05818181818181823
9940,201612-201705,2016-12-01,2017-05-31,32.2,33.95,0.05434782608695652
1504,201612-201705,2016-12-01,2017-05-31,26.9,29.05,0.0799256505576209
1702,201612-201705,2016-12-01,2017-05-31,64.0,63.0,-0.015625
1477,201612-201705,2016-12-01,2017-05-31,130.0,135.0,0.038461538461538464
1589,201612-201705,2016-12-01,2017-05-31,111.0,86.9,-0.21711711711711706
1707,201612-201705,2016-12-01,2017-05-31,240.0,186.5,-0.22291666666666668
1476,201612-201705,2016-12-01,2017-05-31,332.0,306.5,-0.07680722891566265
2849,201612-201705,2016-12-01,2017-05-31,12.55,13.2,0.05179282868525885
4137,201612-201705,2016-12-01,2017-05-31,142.0,136.5,-0.03873239436619718
1434,201612-201705,2016-12-01,2017-05-31,29.35,31.45,0.07155025553662685
2355,201612-201705,2016-12-01,2017-05-31,61.3,58.2,-0.05057096247960839
6414,201612-201705,2016-12-01,2017-05-31,447.5,373.0,-0.1664804469273743
2231,201612-201705,2016-12-01,2017-05-31,268.0,344.0,0.2835820895522388
6409,201612-201705,2016-12-01,2017-05-31,431.0,491.0,0.13921113689095127
2834,201612-201705,2016-12-01,2017-05-31,8.09,8.42,0.040791100123609404
2382,201612-201705,2016-12-01,2017-05-31,59.0,68.8,0.1661016949152542
2845,201612-201705,2016-12-01,2017-05-31,9.1,9.62,0.0571428571428571
2867,201612-201705,2016-12-01,2017-05-31,17.3,15.85,-0.08381502890173416
2379,201612-201705,2016-12-01,2017-05-31,100.5,100.5,0.0
2880,201612-201705,2016-12-01,2017-05-31,16.15,17.25,0.06811145510835923
2881,201612-201705,2016-12-01,2017-05-31,50.3,45.85,-0.08846918489065599
2377,201612-201705,2016-12-01,2017-05-31,82.2,70.0,-0.14841849148418496
2882,201612-201705,2016-12-01,2017-05-31,48.3,47.1,-0.02484472049689432
2883,201612-201705,2016-12-01,2017-05-31,8.01,8.22,0.02621722846441958
2376,201612-201705,2016-12-01,2017-05-31,41.55,38.8,-0.06618531889290012
2884,201612-201705,2016-12-01,2017-05-31,18.4,18.6,0.01086956521739146
2885,201612-201705,2016-12-01,2017-05-31,11.6,13.05,0.12500000000000008
2371,201612-201705,2016-12-01,2017-05-31,9.81,10.25,0.04485219164118241
2886,201612-201705,2016-12-01,2017-05-31,22.9,24.25,0.05895196506550225
2887,201612-201705,2016-12-01,2017-05-31,11.75,13.45,0.14468085106382972
2360,201612-201705,2016-12-01,2017-05-31,78.3,94.3,0.20434227330779056
2888,201612-201705,2016-12-01,2017-05-31,8.23,7.75,-0.05832320777642775
2357,201612-201705,2016-12-01,2017-05-31,263.0,285.0,0.08365019011406843
2890,201612-201705,2016-12-01,2017-05-31,9.13,9.31,0.01971522453450161
2891,201612-201705,2016-12-01,2017-05-31,17.55,19.15,0.09116809116809105
2823,201612-201705,2016-12-01,2017-05-31,35.4,29.5,-0.16666666666666663
2356,201612-201705,2016-12-01,2017-05-31,21.6,22.35,0.03472222222222222
2383,201612-201705,2016-12-01,2017-05-31,83.0,125.0,0.5060240963855421
2385,201612-201705,2016-12-01,2017-05-31,74.3,78.1,0.051144010767160124
2454,201612-201705,2016-12-01,2017-05-31,224.5,230.0,0.024498886414253896
2449,201612-201705,2016-12-01,2017-05-31,26.15,29.4,0.124282982791587
2474,201612-201705,2016-12-01,2017-05-31,237.5,318.0,0.3389473684210526
2448,201612-201705,2016-12-01,2017-05-31,23.7,32.05,0.35232067510548515
2492,201612-201705,2016-12-01,2017-05-31,35.5,50.4,0.41971830985915487
2498,201612-201705,2016-12-01,2017-05-31,84.4,72.7,-0.13862559241706163
2439,201612-201705,2016-12-01,2017-05-31,125.5,168.5,0.3426294820717131
2542,201612-201705,2016-12-01,2017-05-31,47.45,49.65,0.046364594309799695
