"編號","證券代號","證券名稱","累計次數","注意交易資訊","日期","收盤價","本益比",
"854","9110","越南控-DR","14","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價69.10 % 且當日收盤價為最近六個營業日收盤價最高者﹝第八款﹞。","111.02.25","3.04      ","-----     ",
"855",="045210","大榮永豐13購02","18","最近六個營業日累積收盤價跌幅達44.25%﹝第一款﹞。","111.02.24","0.10      ","-----     ",
"855","1435","中福","18","最近六個營業日累積收盤價漲幅達40.73%﹝第一款﹞。且02月24日之成交量為最近六十個營業日日平均成交量之8.48倍﹝第三款﹞。且02月24日元富證券商買進之比率為55.95%﹝第五款﹞。","111.02.24","46.80     ","-----     ",
"855","2030","彰源","18",="02月23日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.65%，且02月23日當日沖銷成交量占該日總成交量比率60.03%﹝第十三款﹞","111.02.24","31.05     ","9.98      ",
"855","2358","廷鑫","18","最近六個營業日之累積週轉率為56.57%。且02月24日之週轉率為22.18%﹝第十款﹞。","111.02.24","25.05     ","36.30     ",
"855","2607","榮運","18","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.90倍。當日之成交量較最近六十個營業日之平均成交量放大為 16.71倍﹝第九款﹞。最近六個營業日之累積週轉率為53.27%。且02月24日之週轉率為25.16%﹝第十款﹞。","111.02.24","36.95     ","47.37     ",
"855","2611","志信","18","最近六個營業日累積收盤價漲幅達29.12%。且02月24日之成交量為最近六十個營業日日平均成交量之22.78 倍﹝第三款﹞。且02月24日之週轉率為40.76%﹝第四款﹞。","111.02.24","24.00     ","8.60      ",
"855","2613","中櫃","18","最近六個營業日累積收盤價漲幅達30.63%。且02月24日之成交量為最近六十個營業日日平均成交量之5.96倍﹝第三款﹞。且02月24日凱基證券商買進之比率為57.89%﹝第五款﹞。","111.02.24","32.05     ","31.12     ",
"855","2705","六福","18","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.20倍。當日之成交量較最近六十個營業日之平均成交量放大為 11.89倍﹝第九款﹞。","111.02.24","18.55     ","-----     ",
"855","2731","雄獅","18","最近六個營業日之累積週轉率為89.37%。且02月24日之週轉率為31.65%﹝第十款﹞。","111.02.24","105.00    ","-----     ",
"855","3008","大立光","18","六個營業日起迄兩個營業日收盤價價差達100.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞","111.02.24","2035.00   ","14.55     ",
"855","3017","奇鋐","18",="02月23日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率65.37%，且02月23日當日沖銷成交量占該日總成交量比率76.84%﹝第十三款﹞","111.02.24","113.00    ","14.77     ",
"855","3035","智原","18",="02月23日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率79.05%，且02月23日當日沖銷成交量占該日總成交量比率77.68%﹝第十三款﹞","111.02.24","248.00    ","53.33     ",
"855","3661","世芯-KY","18","六個營業日起迄兩個營業日收盤價價差達100.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞","111.02.24","1055.00   ","54.07     ",
"855","5706","鳳凰","18","最近六個營業日累積收盤價漲幅達30.00%。且02月24日之成交量為最近六十個營業日日平均成交量之12.65 倍﹝第三款﹞。且02月24日之週轉率為43.60%﹝第四款﹞。","111.02.24","66.00     ","63.46     ",
"855","6409","旭隼","18","六個營業日起迄兩個營業日收盤價價差達130.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞","111.02.24","1530.00   ","61.27     ",
"855","6781","AES-KY","18","六個營業日起迄兩個營業日收盤價價差達165.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞","111.02.24","1300.00   ","122.87    ",
"855","8201","無敵","18","最近六個營業日之累積週轉率為74.77%。且02月24日之週轉率為69.69%﹝第十款﹞。","111.02.24","15.60     ","7.46      ",
"855","9955","佳龍","18","最近六個營業日累積收盤價漲幅達45.96%﹝第一款﹞。且02月24日之成交量為最近六十個營業日日平均成交量之10.91 倍﹝第三款﹞。且02月24日之週轉率為24.69%﹝第四款﹞。02月23日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率71.53%，且02月23日當日沖銷成交量占該日總成交量比率83.30%﹝第十三款﹞","111.02.24","29.05     ","-----     ",
"856",="045210","大榮永豐13購02","9","最近六個營業日累積收盤價跌幅達54.09%﹝第一款﹞。","111.02.23","0.10      ","-----     ",
"856","1435","中福","9","最近六個營業日累積收盤價漲幅達32.01%﹝第一款﹞。且02月23日之成交量為最近六十個營業日日平均成交量之5.16倍﹝第三款﹞。","111.02.23","42.55     ","-----     ",
"856","1760","寶齡富錦","9","最近六個營業日之累積週轉率為80.24%。且02月23日之週轉率為37.47%﹝第十款﹞。","111.02.23","100.50    ","58.43     ",
"856","2032","新鋼","9",="02月22日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率62.65%，且02月22日當日沖銷成交量占該日總成交量比率71.69%﹝第十三款﹞","111.02.23","25.85     ","18.33     ",
"856","2497","怡利電","9","最近六十個營業日起迄兩個營業日之收盤價漲幅達146.58% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達260.98% ﹝第二款﹞。","111.02.23","117.50    ","734.38    ",
"856","2906","高林","9","最近六個營業日累積收盤價漲幅達31.25%。且02月23日之成交量為最近六十個營業日日平均成交量之8.67倍﹝第三款﹞。且02月23日之週轉率為10.09%﹝第四款﹞。","111.02.23","21.10     ","46.89     ",
"856","5608","四維航","9","最近六個營業日之累積週轉率為55.05%。且02月23日之週轉率為10.42%﹝第十款﹞。","111.02.23","44.10     ","9.95      ",
"856","9103","美德醫療-DR","9","公開資訊觀測站公告當日之前一個營業日臺灣存託憑證兩地收盤價溢價96.10 % ﹝第八款﹞。","111.02.23","10.75     ","-----     ",
"856","9955","佳龍","9","最近六個營業日累積收盤價漲幅達27.59%。且02月23日之成交量為最近六十個營業日日平均成交量之24.92 倍﹝第三款﹞。且02月23日之週轉率為46.16%﹝第四款﹞。02月22日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.27%，且02月22日當日沖銷成交量占該日總成交量比率72.00%﹝第十三款﹞","111.02.23","26.45     ","-----     ",
"857",="045210","大榮永豐13購02","11","最近六個營業日累積收盤價跌幅達59.07%﹝第一款﹞。","111.02.22","0.33      ","-----     ",
"857","1708","東鹼","11","最近六個營業日之累積週轉率為56.47%。且02月22日之週轉率為17.39%﹝第十款﹞。","111.02.22","38.30     ","23.64     ",
"857","2613","中櫃","11","最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.11倍。當日之成交量較最近六十個營業日之平均成交量放大為 16.09倍﹝第九款﹞。","111.02.22","26.50     ","25.73     ",
"857","2906","高林","11","最近六個營業日累積收盤價漲幅達32.44%﹝第一款﹞。且02月22日之成交量為最近六十個營業日日平均成交量之5.71倍﹝第三款﹞。","111.02.22","21.15     ","47.00     ",
"857","3006","晶豪科","11",="02月21日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.49%，且02月21日當日沖銷成交量占該日總成交量比率66.47%﹝第十三款﹞","111.02.22","151.50    ","10.09     ",
"857","3035","智原","11","最近六個營業日之累積週轉率為101.52% 。且02月22日之週轉率為18.84%﹝第十款﹞。","111.02.22","233.50    ","50.22     ",
"857","5269","祥碩","11","六個營業日起迄兩個營業日收盤價價差達100.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞","111.02.22","1710.00   ","36.81     ",
"857","5608","四維航","11",="02月21日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.92%，且02月21日當日沖銷成交量占該日總成交量比率70.56%﹝第十三款﹞","111.02.22","41.95     ","9.47      ",
